Energy,Counts,CountErr,Rate,totalTime,RateErr,Dataset,yMin,yMax,File,ε_total,ε_eff,Classifier,Scinti,FADC,Septem,Line
5,125,11.18034,2.7651981,3158.0066,0.24732684,MLP@9,2.5178713,3.012525,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
5.2,103,10.148892,2.2785233,3158.0066,0.22450957,MLP@9,2.0540137,2.5030328,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
5.4,100,10,2.2121585,3158.0066,0.22121585,MLP@9,1.9909426,2.4333743,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
5.6,91,9.539392,2.0130642,3158.0066,0.21102647,MLP@9,1.8020378,2.2240907,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
5.8,80,8.9442719,1.7697268,3158.0066,0.19786147,MLP@9,1.5718653,1.9675883,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
6,87,9.3273791,1.9245779,3158.0066,0.20633641,MLP@9,1.7182415,2.1309143,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
6.2,80,8.9442719,1.7697268,3158.0066,0.19786147,MLP@9,1.5718653,1.9675883,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
6.4,80,8.9442719,1.7697268,3158.0066,0.19786147,MLP@9,1.5718653,1.9675883,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
6.6,70,8.3666003,1.5485109,3158.0066,0.18508246,MLP@9,1.3634285,1.7335934,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
6.8,75,8.660254,1.6591189,3158.0066,0.19157855,MLP@9,1.4675403,1.8506974,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
7,114,10.677078,2.5218607,3158.0066,0.23619389,MLP@9,2.2856668,2.7580546,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
7.2,89,9.4339811,1.9688211,3158.0066,0.20869462,MLP@9,1.7601264,2.1775157,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
7.4,92,9.591663,2.0351858,3158.0066,0.21218279,MLP@9,1.823003,2.2473686,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
7.6,70,8.3666003,1.5485109,3158.0066,0.18508246,MLP@9,1.3634285,1.7335934,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
7.8,90,9.486833,1.9909426,3158.0066,0.20986378,MLP@9,1.7810789,2.2008064,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
8,91,9.539392,2.0130642,3158.0066,0.21102647,MLP@9,1.8020378,2.2240907,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
8.2,102,10.099505,2.2564017,3158.0066,0.22341706,MLP@9,2.0329846,2.4798187,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
8.4,110,10.488088,2.4333743,3158.0066,0.23201314,MLP@9,2.2013612,2.6653875,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
8.6,108,10.392305,2.3891312,3158.0066,0.22989425,MLP@9,2.1592369,2.6190254,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
8.8,114,10.677078,2.5218607,3158.0066,0.23619389,MLP@9,2.2856668,2.7580546,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
9,113,10.630146,2.4997391,3158.0066,0.23515567,MLP@9,2.2645834,2.7348948,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
9.2,89,9.4339811,1.9688211,3158.0066,0.20869462,MLP@9,1.7601264,2.1775157,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
9.4,77,8.7749644,1.703362,3158.0066,0.19411612,MLP@9,1.5092459,1.8974782,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
9.6,67,8.1853528,1.4821462,3158.0066,0.18107298,MLP@9,1.3010732,1.6632192,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
9.8,61,7.8102497,1.3494167,3158.0066,0.1727751,MLP@9,1.1766416,1.5221918,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
10,50,7.0710678,1.1060792,3158.0066,0.15642323,MLP@9,0.94965602,1.2625025,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
10.2,48,6.9282032,1.0618361,3158.0066,0.15326284,MLP@9,0.90857324,1.2150989,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
10.4,30,5.4772256,0.66364755,3158.0066,0.12116491,MLP@9,0.54248264,0.78481246,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
10.6,26,5.0990195,0.57516121,3158.0066,0.11279839,MLP@9,0.46236282,0.6879596,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
10.8,16,4,0.35394536,3158.0066,0.08848634,MLP@9,0.26545902,0.4424317,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
11,13,3.6055513,0.2875806,3158.0066,0.079760509,MLP@9,0.2078201,0.36734111,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
11.2,13,3.6055513,0.2875806,3158.0066,0.079760509,MLP@9,0.2078201,0.36734111,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
11.4,13,3.6055513,0.2875806,3158.0066,0.079760509,MLP@9,0.2078201,0.36734111,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
11.6,11,3.3166248,0.24333743,3158.0066,0.073368997,MLP@9,0.16996844,0.31670643,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
11.8,9,3,0.19909426,3158.0066,0.066364755,MLP@9,0.13272951,0.26545902,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
0.2,5288,72.718636,116.97894,3158.0066,1.6086515,MLP@9+L,115.37029,118.58759,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
0.4,1811,42.555846,40.06219,3158.0066,0.94140276,MLP@9+L,39.120788,41.003593,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
0.6,1035,32.171416,22.89584,3158.0066,0.71168271,MLP@9+L,22.184158,23.607523,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
0.8,511,22.605309,11.30413,3158.0066,0.50006527,MLP@9+L,10.804065,11.804195,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
1,428,20.688161,9.4680384,3158.0066,0.45765491,MLP@9+L,9.0103835,9.9256933,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
1.2,232,15.231546,5.1322077,3158.0066,0.33694594,MLP@9+L,4.7952618,5.4691537,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
1.4,171,13.076697,3.782791,3158.0066,0.28927726,MLP@9+L,3.4935138,4.0720683,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
1.6,138,11.74734,3.0527787,3158.0066,0.25986978,MLP@9+L,2.7929089,3.3126485,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
1.8,100,10,2.2121585,3158.0066,0.22121585,MLP@9+L,1.9909426,2.4333743,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
2,100,10,2.2121585,3158.0066,0.22121585,MLP@9+L,1.9909426,2.4333743,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
2.2,79,8.8881944,1.7476052,3158.0066,0.19662095,MLP@9+L,1.5509843,1.9442262,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
2.4,61,7.8102497,1.3494167,3158.0066,0.1727751,MLP@9+L,1.1766416,1.5221918,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
2.6,76,8.7177979,1.6812405,3158.0066,0.19285151,MLP@9+L,1.488389,1.874092,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
2.8,73,8.5440037,1.6148757,3158.0066,0.1890069,MLP@9+L,1.4258688,1.8038826,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
3,102,10.099505,2.2564017,3158.0066,0.22341706,MLP@9+L,2.0329846,2.4798187,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
3.2,90,9.486833,1.9909426,3158.0066,0.20986378,MLP@9+L,1.7810789,2.2008064,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
3.4,92,9.591663,2.0351858,3158.0066,0.21218279,MLP@9+L,1.823003,2.2473686,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
3.6,67,8.1853528,1.4821462,3158.0066,0.18107298,MLP@9+L,1.3010732,1.6632192,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
3.8,47,6.8556546,1.0397145,3158.0066,0.15165795,MLP@9+L,0.88805655,1.1913724,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
4,19,4.3588989,0.42031011,3158.0066,0.096425753,MLP@9+L,0.32388436,0.51673587,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
4.2,23,4.7958315,0.50879645,3158.0066,0.10609139,MLP@9+L,0.40270506,0.61488785,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
4.4,11,3.3166248,0.24333743,3158.0066,0.073368997,MLP@9+L,0.16996844,0.31670643,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
4.6,11,3.3166248,0.24333743,3158.0066,0.073368997,MLP@9+L,0.16996844,0.31670643,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
4.8,32,5.6568542,0.70789072,3158.0066,0.12513858,MLP@9+L,0.58275214,0.8330293,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
5,18,4.2426407,0.39818853,3158.0066,0.093853937,MLP@9+L,0.30433459,0.49204247,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
5.2,26,5.0990195,0.57516121,3158.0066,0.11279839,MLP@9+L,0.46236282,0.6879596,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
5.4,28,5.2915026,0.61940438,3158.0066,0.11705642,MLP@9+L,0.50234795,0.7364608,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
5.6,27,5.1961524,0.59728279,3158.0066,0.11494713,MLP@9+L,0.48233567,0.71222992,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
5.8,17,4.1231056,0.37606694,3158.0066,0.091209632,MLP@9+L,0.28485731,0.46727658,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
6,20,4.472136,0.4424317,3158.0066,0.098930736,MLP@9+L,0.34350096,0.54136244,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
6.2,29,5.3851648,0.64152596,3158.0066,0.11912838,MLP@9+L,0.52239758,0.76065435,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
6.4,23,4.7958315,0.50879645,3158.0066,0.10609139,MLP@9+L,0.40270506,0.61488785,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
6.6,18,4.2426407,0.39818853,3158.0066,0.093853937,MLP@9+L,0.30433459,0.49204247,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
6.8,16,4,0.35394536,3158.0066,0.08848634,MLP@9+L,0.26545902,0.4424317,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
7,45,6.7082039,0.99547132,3158.0066,0.1483961,MLP@9+L,0.84707522,1.1438674,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
7.2,30,5.4772256,0.66364755,3158.0066,0.12116491,MLP@9+L,0.54248264,0.78481246,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
7.4,32,5.6568542,0.70789072,3158.0066,0.12513858,MLP@9+L,0.58275214,0.8330293,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
7.6,28,5.2915026,0.61940438,3158.0066,0.11705642,MLP@9+L,0.50234795,0.7364608,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
7.8,42,6.4807407,0.92910657,3158.0066,0.14336426,MLP@9+L,0.78574231,1.0724708,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
8,36,6,0.79637706,3158.0066,0.13272951,MLP@9+L,0.66364755,0.92910657,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
8.2,41,6.4031242,0.90698498,3158.0066,0.14164726,MLP@9+L,0.76533773,1.0486322,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
8.4,46,6.78233,1.0175929,3158.0066,0.15003589,MLP@9+L,0.86755702,1.1676288,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
8.6,60,7.7459667,1.3272951,3158.0066,0.17135306,MLP@9+L,1.155942,1.4986482,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
8.8,67,8.1853528,1.4821462,3158.0066,0.18107298,MLP@9+L,1.3010732,1.6632192,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
9,73,8.5440037,1.6148757,3158.0066,0.1890069,MLP@9+L,1.4258688,1.8038826,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
9.2,49,7,1.0839577,3158.0066,0.15485109,MLP@9+L,0.92910657,1.2388088,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
9.4,49,7,1.0839577,3158.0066,0.15485109,MLP@9+L,0.92910657,1.2388088,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
9.6,41,6.4031242,0.90698498,3158.0066,0.14164726,MLP@9+L,0.76533773,1.0486322,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
9.8,35,5.9160798,0.77425547,3158.0066,0.13087306,MLP@9+L,0.64338241,0.90512854,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
10,23,4.7958315,0.50879645,3158.0066,0.10609139,MLP@9+L,0.40270506,0.61488785,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
10.2,22,4.6904158,0.48667487,3158.0066,0.10375943,MLP@9+L,0.38291544,0.5904343,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
10.4,11,3.3166248,0.24333743,3158.0066,0.073368997,MLP@9+L,0.16996844,0.31670643,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
10.6,16,4,0.35394536,3158.0066,0.08848634,MLP@9+L,0.26545902,0.4424317,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
10.8,5,2.236068,0.11060792,3158.0066,0.049465368,MLP@9+L,0.061142557,0.16007329,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
11,7,2.6457513,0.15485109,3158.0066,0.058528212,MLP@9+L,0.096322882,0.21337931,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
11.2,8,2.8284271,0.17697268,3158.0066,0.062569291,MLP@9+L,0.11440339,0.23954197,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
11.4,5,2.236068,0.11060792,3158.0066,0.049465368,MLP@9+L,0.061142557,0.16007329,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
11.6,2,1.4142136,0.04424317,3158.0066,0.031284646,MLP@9+L,0.012958524,0.075527815,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
11.8,4,2,0.08848634,3158.0066,0.04424317,MLP@9+L,0.04424317,0.13272951,MLP@9+L,0.76876427,0.91196791,MLP,true,true,false,true
0.2,1462,38.236109,32.341757,3158.0066,0.84584333,MLP@9+S,31.495914,33.187601,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
0.4,542,23.280893,11.989899,3158.0066,0.51501026,MLP@9+S,11.474889,12.504909,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
0.6,331,18.193405,7.3222446,3158.0066,0.40246696,MLP@9+S,6.9197777,7.7247116,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
0.8,176,13.266499,3.893399,3158.0066,0.29347599,MLP@9+S,3.599923,4.1868749,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
1,140,11.83216,3.0970219,3158.0066,0.26174612,MLP@9+S,2.8352758,3.358768,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
1.2,79,8.8881944,1.7476052,3158.0066,0.19662095,MLP@9+S,1.5509843,1.9442262,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
1.4,66,8.1240384,1.4600246,3158.0066,0.17971661,MLP@9+S,1.280308,1.6397412,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
1.6,65,8.0622577,1.437903,3158.0066,0.17834992,MLP@9+S,1.2595531,1.6162529,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
1.8,50,7.0710678,1.1060792,3158.0066,0.15642323,MLP@9+S,0.94965602,1.2625025,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
2,56,7.4833148,1.2388088,3158.0066,0.16554278,MLP@9+S,1.073266,1.4043515,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
2.2,47,6.8556546,1.0397145,3158.0066,0.15165795,MLP@9+S,0.88805655,1.1913724,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
2.4,39,6.244998,0.86274181,3158.0066,0.13814925,MLP@9+S,0.72459256,1.0008911,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
2.6,54,7.3484692,1.1945656,3158.0066,0.16255979,MLP@9+S,1.0320058,1.3571254,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
2.8,61,7.8102497,1.3494167,3158.0066,0.1727751,MLP@9+S,1.1766416,1.5221918,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
3,88,9.3808315,1.9466995,3158.0066,0.20751886,MLP@9+S,1.7391806,2.1542183,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
3.2,81,9,1.7918484,3158.0066,0.19909426,MLP@9+S,1.5927541,1.9909426,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
3.4,80,8.9442719,1.7697268,3158.0066,0.19786147,MLP@9+S,1.5718653,1.9675883,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
3.6,61,7.8102497,1.3494167,3158.0066,0.1727751,MLP@9+S,1.1766416,1.5221918,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
3.8,40,6.3245553,0.8848634,3158.0066,0.13990919,MLP@9+S,0.74495421,1.0247726,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
4,17,4.1231056,0.37606694,3158.0066,0.091209632,MLP@9+S,0.28485731,0.46727658,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
4.2,22,4.6904158,0.48667487,3158.0066,0.10375943,MLP@9+S,0.38291544,0.5904343,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
4.4,9,3,0.19909426,3158.0066,0.066364755,MLP@9+S,0.13272951,0.26545902,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
4.6,9,3,0.19909426,3158.0066,0.066364755,MLP@9+S,0.13272951,0.26545902,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
4.8,27,5.1961524,0.59728279,3158.0066,0.11494713,MLP@9+S,0.48233567,0.71222992,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
5,14,3.7416574,0.30970219,3158.0066,0.082771392,MLP@9+S,0.2269308,0.39247358,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
5.2,25,5,0.55303962,3158.0066,0.11060792,MLP@9+S,0.4424317,0.66364755,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
5.4,27,5.1961524,0.59728279,3158.0066,0.11494713,MLP@9+S,0.48233567,0.71222992,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
5.6,24,4.8989795,0.53091804,3158.0066,0.10837319,MLP@9+S,0.42254485,0.63929123,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
5.8,15,3.8729833,0.33182377,3158.0066,0.08567653,MLP@9+S,0.24614724,0.41750031,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
6,14,3.7416574,0.30970219,3158.0066,0.082771392,MLP@9+S,0.2269308,0.39247358,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
6.2,25,5,0.55303962,3158.0066,0.11060792,MLP@9+S,0.4424317,0.66364755,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
6.4,20,4.472136,0.4424317,3158.0066,0.098930736,MLP@9+S,0.34350096,0.54136244,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
6.6,16,4,0.35394536,3158.0066,0.08848634,MLP@9+S,0.26545902,0.4424317,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
6.8,12,3.4641016,0.26545902,3158.0066,0.076631418,MLP@9+S,0.1888276,0.34209044,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
7,40,6.3245553,0.8848634,3158.0066,0.13990919,MLP@9+S,0.74495421,1.0247726,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
7.2,27,5.1961524,0.59728279,3158.0066,0.11494713,MLP@9+S,0.48233567,0.71222992,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
7.4,30,5.4772256,0.66364755,3158.0066,0.12116491,MLP@9+S,0.54248264,0.78481246,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
7.6,27,5.1961524,0.59728279,3158.0066,0.11494713,MLP@9+S,0.48233567,0.71222992,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
7.8,39,6.244998,0.86274181,3158.0066,0.13814925,MLP@9+S,0.72459256,1.0008911,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
8,34,5.8309519,0.75213389,3158.0066,0.1289899,MLP@9+S,0.62314399,0.88112379,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
8.2,39,6.244998,0.86274181,3158.0066,0.13814925,MLP@9+S,0.72459256,1.0008911,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
8.4,44,6.6332496,0.97334974,3158.0066,0.14673799,MLP@9+S,0.82661175,1.1200877,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
8.6,58,7.6157731,1.2830519,3158.0066,0.16847297,MLP@9+S,1.114579,1.4515249,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
8.8,64,8,1.4157814,3158.0066,0.17697268,MLP@9+S,1.2388088,1.5927541,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
9,67,8.1853528,1.4821462,3158.0066,0.18107298,MLP@9+S,1.3010732,1.6632192,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
9.2,47,6.8556546,1.0397145,3158.0066,0.15165795,MLP@9+S,0.88805655,1.1913724,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
9.4,48,6.9282032,1.0618361,3158.0066,0.15326284,MLP@9+S,0.90857324,1.2150989,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
9.6,39,6.244998,0.86274181,3158.0066,0.13814925,MLP@9+S,0.72459256,1.0008911,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
9.8,33,5.7445626,0.7300123,3158.0066,0.12707883,MLP@9+S,0.60293347,0.85709114,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
10,22,4.6904158,0.48667487,3158.0066,0.10375943,MLP@9+S,0.38291544,0.5904343,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
10.2,21,4.5825757,0.46455328,3158.0066,0.10137384,MLP@9+S,0.36317945,0.56592712,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
10.4,11,3.3166248,0.24333743,3158.0066,0.073368997,MLP@9+S,0.16996844,0.31670643,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
10.6,13,3.6055513,0.2875806,3158.0066,0.079760509,MLP@9+S,0.2078201,0.36734111,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
10.8,5,2.236068,0.11060792,3158.0066,0.049465368,MLP@9+S,0.061142557,0.16007329,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
11,7,2.6457513,0.15485109,3158.0066,0.058528212,MLP@9+S,0.096322882,0.21337931,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
11.2,5,2.236068,0.11060792,3158.0066,0.049465368,MLP@9+S,0.061142557,0.16007329,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
11.4,5,2.236068,0.11060792,3158.0066,0.049465368,MLP@9+S,0.061142557,0.16007329,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
11.6,2,1.4142136,0.04424317,3158.0066,0.031284646,MLP@9+S,0.012958524,0.075527815,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
11.8,4,2,0.08848634,3158.0066,0.04424317,MLP@9+S,0.04424317,0.13272951,MLP@9+S,0.65466931,0.91196791,MLP,true,true,true,true
0.2,43101,207.6078,953.46243,3158.0066,4.5926137,MLP@95,948.86982,958.05505,MLP@95,0.9568089,0.9568089,MLP,false,false,false,false
0.4,17253,131.35068,381.66371,3158.0066,2.9056851,MLP@95,378.75802,384.56939,MLP@95,0.9568089,0.9568089,MLP,false,false,false,false
0.6,9896,99.478641,218.91521,3158.0066,2.2006252,MLP@95,216.71458,221.11583,MLP@95,0.9568089,0.9568089,MLP,false,false,false,false
0.8,5434,73.71567,120.20869,3158.0066,1.6307075,MLP@95,118.57799,121.8394,MLP@95,0.9568089,0.9568089,MLP,false,false,false,false
1,4243,65.138314,93.861885,3158.0066,1.4409628,MLP@95,92.420922,95.302848,MLP@95,0.9568089,0.9568089,MLP,false,false,false,false
1.2,2446,49.457052,54.109397,3158.0066,1.0940684,MLP@95,53.015329,55.203465,MLP@95,0.9568089,0.9568089,MLP,false,false,false,false
1.4,1872,43.266615,41.411607,3158.0066,0.95712611,MLP@95,40.454481,42.368733,MLP@95,0.9568089,0.9568089,MLP,false,false,false,false
1.6,1387,37.242449,30.682638,3158.0066,0.823862,MLP@95,29.858776,31.5065,MLP@95,0.9568089,0.9568089,MLP,false,false,false,false
1.8,1078,32.83291,23.847069,3158.0066,0.72631602,MLP@95,23.120753,24.573385,MLP@95,0.9568089,0.9568089,MLP,false,false,false,false
2,855,29.240383,18.913955,3158.0066,0.64684362,MLP@95,18.267112,19.560799,MLP@95,0.9568089,0.9568089,MLP,false,false,false,false
2.2,674,25.96151,14.909948,3158.0066,0.57430975,MLP@95,14.335639,15.484258,MLP@95,0.9568089,0.9568089,MLP,false,false,false,false
2.4,570,23.874673,12.609303,3158.0066,0.5281456,MLP@95,12.081158,13.137449,MLP@95,0.9568089,0.9568089,MLP,false,false,false,false
2.6,496,22.271057,10.972306,3158.0066,0.49267109,MLP@95,10.479635,11.464977,MLP@95,0.9568089,0.9568089,MLP,false,false,false,false
2.8,406,20.149442,8.9813635,3158.0066,0.44573759,MLP@95,8.5356259,9.4271011,MLP@95,0.9568089,0.9568089,MLP,false,false,false,false
3,443,21.047565,9.7998621,3158.0066,0.4656055,MLP@95,9.3342566,10.265468,MLP@95,0.9568089,0.9568089,MLP,false,false,false,false
3.2,441,21,9.755619,3158.0066,0.46455328,MLP@95,9.2910657,10.220172,MLP@95,0.9568089,0.9568089,MLP,false,false,false,false
3.4,389,19.723083,8.6052966,3158.0066,0.43630586,MLP@95,8.1689907,9.0416024,MLP@95,0.9568089,0.9568089,MLP,false,false,false,false
3.6,322,17.944358,7.1231504,3158.0066,0.39695765,MLP@95,6.7261927,7.520108,MLP@95,0.9568089,0.9568089,MLP,false,false,false,false
3.8,231,15.198684,5.1100861,3158.0066,0.33621898,MLP@95,4.7738671,5.4463051,MLP@95,0.9568089,0.9568089,MLP,false,false,false,false
4,171,13.076697,3.782791,3158.0066,0.28927726,MLP@95,3.4935138,4.0720683,MLP@95,0.9568089,0.9568089,MLP,false,false,false,false
4.2,165,12.845233,3.6500615,3158.0066,0.2841569,MLP@95,3.3659046,3.9342184,MLP@95,0.9568089,0.9568089,MLP,false,false,false,false
4.4,126,11.224972,2.7873197,3158.0066,0.24831418,MLP@95,2.5390055,3.0356339,MLP@95,0.9568089,0.9568089,MLP,false,false,false,false
