idx,interval,minInterval,tStart,tStop,tLength,sliceStart,sliceStop,sliceStartEvNum,sliceStopEvNum,numClusters,N,G_fit,G_fitmean,G,theta,redChiSq,Chip,Run,File,RunPeriod,gainNorm,prevVals_GGPLOTNIM_INTERNAL
159,90,25,1523290691,1523296092,90.016667,41610,41838,364316,366595,0,6.13304446e+06,3064.131,3217.5527,2991.9417,2.549665,3.8146254,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62136206,0
160,90,25,1523296092,1523301509,90.283333,41839,42129,366598,368876,0,6.81166899e+06,3068.3368,3221.0865,2973.1575,2.5535833,3.3970987,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61746098,0
161,90,25,1523301509,1523306912,90.05,42130,42413,368885,371144,0,6.81403767e+06,3097.0629,3238.1669,3013.2391,2.6637361,4.7433764,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62578507,0
162,90,25,1523306912,1523312350,90.633333,42414,42674,371162,373428,0,6.35651344e+06,3053.9225,3217.8738,2983.9554,2.4455221,3.5645793,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61970347,0
163,90,25,1523312350,1523317849,91.65,42675,42928,373457,375722,0,6.17425655e+06,3089.5146,3225.2768,2994.7893,2.7364367,3.5589302,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62195343,0
164,90,25,1523317849,1523323249,90,42929,43176,375788,378062,0,5.81664088e+06,3039.038,3206.2683,2966.975,2.4239665,3.2820216,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61617702,0
165,90,25,1523323249,1523328667,90.3,43177,43472,378069,380357,0,7.51732747e+06,3052.3102,3196.4679,2966.0626,2.6667517,3.9167344,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61598753,0
166,90,25,1523328667,1523334083,90.266667,43473,43726,380368,382646,0,6.28941511e+06,3061.7482,3201.0684,2967.4369,2.7172065,3.0068806,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61627293,0
167,90,25,1523334083,1523339511,90.466667,43727,43991,382658,384937,0,6.3752329e+06,3039.9538,3189.2299,2969.7834,2.6174877,3.6099397,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61676025,0
168,90,25,1523339511,1523344922,90.183333,43992,44273,384957,387238,0,7.1244279e+06,3060.6473,3209.4342,2966.6209,2.6050155,3.6444654,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61610347,0
169,90,25,1523344922,1523350331,90.15,44274,44544,387248,389525,0,6.51475041e+06,3066.2115,3203.7918,2964.9872,2.734852,3.9013352,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61576418,0
170,90,25,1523350331,1523355796,91.083333,44545,44800,389534,391820,0,6.47240572e+06,3075.4057,3224.5499,2981.3492,2.5882053,3.7482084,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61916223,0
171,90,25,1523355796,1523361209,90.216667,44801,45050,391849,394124,0,6.48013654e+06,3052.9645,3197.2986,2952.9633,2.6640514,2.9206142,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61326709,0
172,90,25,1523361209,1523366620,90.183333,45051,45345,394132,396421,0,7.5029787e+06,3070.4124,3221.4438,2990.8789,2.5710662,4.8211304,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62114134,0
173,90,25,1523366620,1523372087,91.116667,45346,45624,396426,398710,0,6.41825801e+06,3053.0175,3191.7011,2970.5218,2.733187,4.0937288,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61691359,0
174,90,25,1523372087,1523377493,90.1,45625,45873,398742,401036,0,6.4820988e+06,3103.3264,3252.0797,3027.749,2.5690526,4.6442743,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62879847,0
175,90,25,1523377493,1523382921,90.466667,45874,46107,401039,403303,0,6.020191e+06,3065.9585,3221.161,3015.1079,2.5285218,3.7191303,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62617318,0
176,90,25,1523382921,1523388336,90.25,46108,46379,403330,405598,0,7.09436758e+06,3049.2296,3206.5787,2961.17,2.5191337,3.7243638,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61497144,0
177,90,25,1523388336,1523393741,90.083333,46380,46653,405630,407906,0,6.80024717e+06,3040.6466,3188.3901,2954.3959,2.6347076,3.8796242,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.6135646,0
178,90,25,1523393741,1523399158,90.283333,46654,46907,407911,410186,0,6.20879024e+06,3029.727,3172.2546,2945.0176,2.7071077,3.3420508,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61161693,0
179,90,25,1523399158,1523404566,90.133333,46908,47186,410205,412475,0,6.58613888e+06,3012.9026,3159.7559,2926.0975,2.6703003,3.4725786,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60768764,0
180,90,25,1523404566,1523409983,90.283333,47187,47420,412487,414782,0,5.9947566e+06,3048.3542,3229.3017,2981.3341,2.2844554,2.9918777,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61915909,0
181,90,25,1523409983,1523415395,90.2,47421,47687,414791,417078,0,6.83743079e+06,3051.2825,3214.0341,2960.0054,2.4600772,3.2927511,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61472958,0
182,90,25,1523415395,1523420806,90.183333,47688,47985,417086,419378,0,7.51786442e+06,3088.2701,3248.1186,3014.6733,2.4606333,4.7979154,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62608292,0
183,90,25,1523420806,1523426206,90,47986,48243,419385,421656,0,6.74566399e+06,3090.9423,3240.9403,2975.8651,2.5653705,3.0364259,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61802329,0
184,90,25,1523426206,1523431621,90.25,48244,48513,421668,423957,0,6.1502836e+06,3087.4705,3221.3536,2983.9524,2.7622736,3.7794063,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61970286,0
185,90,25,1523431621,1523437031,90.166667,48514,48784,423964,426252,0,6.86198911e+06,3052.5547,3199.4021,2951.1573,2.6346441,3.3986413,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61289201,0
186,90,25,1523437031,1523442439,90.133333,48785,49050,426259,428557,0,6.47374469e+06,3076.9209,3224.1588,2980.7044,2.6088079,2.9906369,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61902831,0
187,90,25,1523442439,1523447852,90.216667,49051,49344,428562,430858,0,7.58723141e+06,3118.8778,3277.8798,3040.5044,2.4453542,4.3686056,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.6314475,0
188,90,25,1523447852,1523453254,90.033333,49345,49598,430873,433159,0,6.73607159e+06,3106.6085,3255.5537,3002.6809,2.5641491,3.1078508,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62359237,0
189,90,25,1523453254,1523455394,35.666667,49599,49690,433169,434076,0,2.25614839e+06,3106.6867,3281.1918,3031.3084,2.3015111,1.4604736,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62953767,0
0,90,25,1522429406,1522434829,90.383333,0,246,0,2292,0,7.37125895e+06,4327.8736,4647.4537,4594.2903,3.7069411,3.3703914,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95413547,0
1,90,25,1522434829,1522440283,90.9,247,485,2302,4569,0,6.98949482e+06,4337.5774,4638.023,4579.3205,3.8726197,3.5140557,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95102655,0
2,90,25,1522440283,1522445686,90.05,486,724,4608,6878,0,7.37484181e+06,4311.1387,4640.5859,4557.77,3.6397662,2.6573282,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94655097,0
3,90,25,1522445686,1522451096,90.166667,725,963,6888,9148,0,7.12384179e+06,4342.6524,4655.5522,4590.5819,3.7496921,3.104976,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95336531,0
4,90,25,1522451096,1522456501,90.083333,964,1260,9181,11483,0,9.37822936e+06,4290.1673,4603.3162,4547.7325,3.8114526,4.5216429,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94446639,0
5,90,25,1522456501,1522461906,90.083333,1261,1492,11486,13763,0,6.66249669e+06,4437.3003,4676.0897,4568.2742,4.4078828,5.0984784,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94873248,0
6,90,25,1522461906,1522467317,90.183333,1493,1770,13774,16044,0,9.11983584e+06,4308.6496,4626.453,4554.217,3.7459457,3.7569058,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.9458131,0
7,90,25,1522467317,1522472720,90.05,1771,2009,16052,18327,0,6.97840733e+06,4304.1399,4594.7317,4536.7481,4.0132837,3.2157053,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94218519,0
8,90,25,1522472720,1522478148,90.466667,2010,2260,18339,20616,0,7.64062719e+06,4277.5539,4634.8067,4575.5078,3.4475707,3.4743929,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95023474,0
9,90,25,1522478148,1522483577,90.483333,2261,2519,20628,22909,0,7.83362317e+06,4303.4076,4620.4464,4557.1275,3.7592641,3.4841978,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94641754,0
10,90,25,1522483577,1522489033,90.933333,2520,2779,22929,25219,0,8.75621632e+06,4297.1681,4612.6307,4546.617,3.781348,3.3079799,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94423475,0
11,90,25,1522489033,1522494444,90.183333,2780,3041,25243,27506,0,7.40388562e+06,4294.2861,4595.7506,4551.3305,3.9177298,3.0214873,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94521363,0
12,90,25,1522494444,1522499848,90.066667,3042,3292,27537,29807,0,7.63881143e+06,4293.1506,4602.5484,4544.3546,3.8429363,3.4502093,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94376489,0
13,90,25,1522499848,1522505250,90.033333,3293,3592,29828,32121,0,9.37000649e+06,4315.891,4625.5146,4554.7553,3.8124698,3.4237094,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94592489,0
14,90,25,1522505250,1522510710,91,3593,3865,32123,34416,0,8.06204627e+06,4292.569,4594.8928,4521.3223,3.9115626,3.4648053,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.93898157,0
15,90,25,1522510710,1522516130,90.333333,3866,4093,34447,36733,0,6.94087506e+06,4258.43,4599.8678,4541.7305,3.5985729,3.1386712,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94321991,0
16,90,25,1522516130,1522521549,90.316667,4094,4360,36745,39002,0,8.49687617e+06,4305.247,4603.2758,4536.0139,3.9372867,3.6020348,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94203271,0
17,90,25,1522521549,1522526958,90.15,4361,4629,39026,41294,0,7.43548306e+06,4283.8795,4575.0821,4516.4476,4.0341375,3.3953937,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.93796919,0
18,90,25,1522526958,1522532358,90,4630,4866,41311,43599,0,6.99068747e+06,4286.8566,4566.1236,4511.455,4.1555808,3.0716303,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.93693235,0
19,90,25,1522532358,1522537766,90.133333,4867,5122,43602,45865,0,8.19774277e+06,4298.7651,4618.4166,4560.1121,3.7411615,3.5020959,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94703739,0
20,90,25,1522537766,1522543181,90.25,5123,5360,45879,48126,0,7.01500147e+06,4293.9427,4590.5948,4544.5654,3.9656657,2.6928312,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94380867,0
21,90,25,1522543181,1522548605,90.4,5361,5600,48165,50446,0,7.51106199e+06,4425.4436,4667.7251,4545.3077,4.382252,5.3453237,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94396283,0
22,90,25,1522548605,1522554012,90.116667,5601,5864,50465,52745,0,7.9437932e+06,4324.946,4603.1957,4528.8994,4.1139168,3.4412091,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94055517,0
23,90,25,1522554012,1522559435,90.383333,5865,6115,52753,55040,0,8.35108947e+06,4361.0941,4692.4482,4629.9531,3.5667184,3.7741543,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.96154185,0
24,90,25,1522559435,1522564842,90.116667,6116,6359,55050,57333,0,8.06745232e+06,4287.1503,4605.3855,4538.7732,3.7682173,3.405669,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94260574,0
25,90,25,1522564842,1522570374,92.2,6360,6604,57347,59615,0,7.70444357e+06,4263.6215,4604.8535,4539.8919,3.5942597,2.9836115,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94283807,0
26,90,25,1522570374,1522575780,90.1,6605,6845,59677,61932,0,7.42240408e+06,4318.5723,4623.2832,4565.8295,3.8555303,3.10694,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94822477,0
27,90,25,1522575780,1522581192,90.2,6846,7087,61955,64244,0,6.99685454e+06,4420.3812,4650.345,4555.7637,4.5437088,5.0103323,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94613431,0
28,90,25,1522581192,1522586594,90.033333,7088,7350,64252,66532,0,8.07598945e+06,4307.5831,4617.8493,4551.0639,3.8167358,3.2617145,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94515826,0
29,90,25,1522586594,1522592005,90.183333,7351,7618,66536,68815,0,8.39279164e+06,4456.2516,4689.3795,4580.4585,4.450873,6.5842154,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.9512629,0
30,90,25,1522592005,1522597438,90.55,7619,7868,68825,71102,0,7.71571717e+06,4355.4182,4667.3059,4589.0168,3.7437142,2.772256,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95304026,0
31,90,25,1522597438,1522602844,90.1,7869,8130,71117,73394,0,7.95767902e+06,4312.9927,4615.5468,4559.932,3.8832377,3.5297013,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94699999,0
32,90,25,1522602844,1522608364,92,8131,8376,73399,75680,0,7.40444023e+06,4418.3158,4652.8461,4547.8042,4.4884245,5.8311701,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94448129,0
33,90,25,1522608364,1522613784,90.333333,8377,8641,75743,78018,0,8.1128669e+06,4273.8313,4587.0301,4529.0153,3.8314778,3.4076441,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94057924,0
34,90,25,1522613784,1522619184,90,8642,8883,78030,80308,0,7.03297197e+06,4430.1339,4640.8969,4550.2774,4.7895731,5.5572388,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94499493,0
35,90,25,1522619184,1522624589,90.083333,8884,9121,80313,82586,0,7.36098697e+06,4294.3542,4615.6418,4565.032,3.7317312,3.125393,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94805914,0
36,90,25,1522624589,1522629991,90.033333,9122,9365,82595,84868,0,7.30129979e+06,4432.3962,4674.2324,4577.8914,4.3777595,5.6275564,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95072976,0
37,90,25,1522629991,1522635404,90.216667,9366,9614,84876,87145,0,7.40637997e+06,4369.033,4664.4137,4586.4274,3.8824181,2.6284668,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.9525025,0
38,90,25,1522635404,1522640814,90.166667,9615,9868,87157,89423,0,8.56651056e+06,4358.0218,4691.3928,4620.3954,3.5532022,3.7962114,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95955692,0
39,90,25,1522640814,1522646217,90.05,9869,10119,89450,91724,0,8.2993226e+06,4317.9712,4659.0586,4605.6545,3.5335583,3.4874234,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95649556,0
40,90,25,1522646217,1522651625,90.133333,10120,10359,91727,93998,0,7.37300401e+06,4356.6297,4667.3766,4604.5975,3.752692,2.7720004,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95627605,0
41,90,25,1522651625,1522657040,90.25,10360,10599,94010,96296,0,7.52192948e+06,4334.7365,4666.5947,4636.6694,3.592014,3.6559593,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.9629367,0
42,90,25,1522657040,1522662497,90.95,10600,10862,96307,98585,0,8.19625532e+06,4370.3551,4677.404,4600.4375,3.7703433,3.5775235,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.9554121,0
43,90,25,1522662497,1522667900,90.05,10863,11120,98612,100896,0,8.39252809e+06,4384.7984,4686.8158,4633.3001,3.7999085,4.5462168,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.96223696,0
44,90,25,1522667900,1522673402,91.7,11121,11377,100900,103179,0,8.16127716e+06,4367.2881,4669.9335,4581.6714,3.8151028,3.177696,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95151478,0
45,90,25,1522673402,1522678845,90.716667,11378,11642,103224,105512,0,7.92995754e+06,4358.833,4655.1357,4605.9155,3.8861448,3.5154062,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95654977,0
46,90,25,1522678845,1522684247,90.033333,11643,11894,105536,107821,0,7.51778151e+06,4344.331,4640.945,4570.2381,3.9012796,3.2290206,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94914032,0
47,90,25,1522684247,1522689654,90.116667,11895,12116,107829,110096,0,7.04367006e+06,4320.0069,4647.564,4601.5844,3.6458584,3.2209725,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95565029,0
48,90,25,1522689654,1522695076,90.366667,12117,12374,110100,112383,0,8.12746764e+06,4355.6867,4641.5166,4570.2274,3.994201,3.232825,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.9491381,0
49,90,25,1522695076,1522700482,90.1,12375,12621,112393,114661,0,7.75080458e+06,4347.0776,4655.376,4614.0166,3.786716,3.0773733,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95823219,0
50,90,25,1522700482,1522705886,90.066667,12622,12901,114676,116962,0,8.92800029e+06,4297.0659,4618.0005,4553.834,3.7316323,3.0900159,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94573356,0
51,90,25,1522705886,1522711286,90,12902,13186,116964,119230,0,9.26919497e+06,4333.8551,4663.7137,4616.1054,3.6100685,5.0402313,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95866598,0
52,90,25,1522711286,1522716725,90.65,13187,13413,119239,121503,0,6.48568058e+06,4366.8883,4648.63,4575.2898,4.0215298,2.9853156,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95018947,0
53,90,25,1522716725,1522722131,90.1,13414,13703,121528,123810,0,9.08055107e+06,4308.906,4605.3924,4548.4743,3.9477986,4.0420482,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94462045,0
54,90,25,1522722131,1522727563,90.533333,13704,13934,123817,126093,0,6.96843488e+06,4322.2306,4649.4319,4590.2888,3.6463687,3.1234131,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95330444,0
55,90,25,1522727563,1522732972,90.15,13935,14184,126110,128394,0,8.06774352e+06,4306.2718,4615.7834,4550.5871,3.8254422,3.4253062,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94505923,0
56,90,25,1522732972,1522738422,90.833333,14185,14441,128399,130677,0,7.71611364e+06,4304.3358,4603.3997,4540.9611,3.9282762,3.2428374,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94306012,0
57,90,25,1522738422,1522743826,90.066667,14442,14705,130699,132965,0,8.64296e+06,4281.3424,4617.0001,4548.6416,3.6210055,3.1993512,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.9446552,0
58,90,25,1522743826,1522749284,90.966667,14706,14964,132976,135238,0,8.01840443e+06,4343.8111,4661.335,4584.9955,3.7065258,3.8255928,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95220512,0
59,90,25,1522749284,1522754686,90.033333,14965,15197,135283,137566,0,7.15796522e+06,4338.2507,4669.9909,4611.1094,3.5890418,3.1020735,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95762842,0
60,90,25,1522754686,1522760089,90.05,15198,15465,137568,139833,0,7.75600009e+06,4356.513,4632.0962,4566.3714,4.0997054,3.7479152,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.9483373,0
61,90,25,1522760089,1522765518,90.483333,15466,15703,139849,142115,0,7.59642527e+06,4311.5924,4638.6145,4561.5734,3.6603347,2.8408867,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94734086,0
62,90,25,1522765518,1522770922,90.066667,15704,15972,142147,144426,0,8.42341035e+06,4327.1209,4600.3743,4541.7384,4.1647695,3.7671417,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94322155,0
63,90,25,1522770922,1522776331,90.15,15973,16213,144443,146717,0,8.14847527e+06,4288.9679,4603.4923,4554.0477,3.8001519,3.0803072,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94577794,0
64,90,25,1522776331,1522781751,90.333333,16214,16483,146726,149005,0,7.65760414e+06,4440.2547,4663.6416,4549.8058,4.5999883,5.9026167,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94489698,0
65,90,25,1522781751,1522787180,90.483333,16484,16742,149019,151304,0,7.82681025e+06,4279.42,4593.2238,4549.498,3.8187773,3.8144249,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94483305,0
66,90,25,1522787180,1522792602,90.366667,16743,16990,151322,153598,0,7.48079015e+06,4313.3783,4596.6176,4527.1753,4.0768723,3.4000225,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94019712,0
67,90,25,1522792602,1522798020,90.3,16991,17214,153616,155890,0,6.31294747e+06,4271.9848,4560.248,4519.9372,4.0807305,2.9971571,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.93869392,0
68,90,25,1522798020,1522803420,90,17215,17468,155906,158191,0,8.41796819e+06,4341.3595,4650.9564,4609.7776,3.7815972,4.3514899,5,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95735184,0
