timestamp,RunPeriod,Interval,Median energy [keV]
1.5124e+09,30/10/2017,90,2.9633
1.5125e+09,30/10/2017,90,2.8985
1.5125e+09,30/10/2017,90,2.9467
1.5125e+09,30/10/2017,90,2.7946
1.5125e+09,30/10/2017,90,2.8448
1.5125e+09,30/10/2017,90,2.838
1.5125e+09,30/10/2017,90,2.7595
1.5126e+09,30/10/2017,90,2.9834
1.5126e+09,30/10/2017,90,3.1577
1.5126e+09,30/10/2017,90,2.7088
1.5126e+09,30/10/2017,90,2.862
1.5126e+09,30/10/2017,90,2.9392
1.5126e+09,30/10/2017,90,2.9035
1.5126e+09,30/10/2017,90,2.9228
1.5126e+09,30/10/2017,90,2.9141
1.5126e+09,30/10/2017,90,2.7917
1.5126e+09,30/10/2017,90,2.9543
1.5126e+09,30/10/2017,90,2.8869
1.5126e+09,30/10/2017,90,3.2911
1.5126e+09,30/10/2017,90,2.8118
1.5126e+09,30/10/2017,90,3.06
1.5126e+09,30/10/2017,90,3.0349
1.5127e+09,30/10/2017,90,2.9186
1.5127e+09,30/10/2017,90,2.6511
1.5127e+09,30/10/2017,90,2.9845
1.5127e+09,30/10/2017,90,2.941
1.5127e+09,30/10/2017,90,3.0295
1.5127e+09,30/10/2017,90,2.8755
1.5127e+09,30/10/2017,90,2.938
1.5127e+09,30/10/2017,90,2.8565
1.5127e+09,30/10/2017,90,2.9686
1.5127e+09,30/10/2017,90,2.9173
1.5127e+09,30/10/2017,90,2.973
1.5127e+09,30/10/2017,90,3.0999
1.5127e+09,30/10/2017,90,3.0819
1.5127e+09,30/10/2017,90,2.8917
1.5127e+09,30/10/2017,90,3.1389
1.5127e+09,30/10/2017,90,2.8313
1.5127e+09,30/10/2017,90,2.7605
1.5127e+09,30/10/2017,90,2.7909
1.5127e+09,30/10/2017,90,2.785
1.5128e+09,30/10/2017,90,2.9358
1.5128e+09,30/10/2017,90,2.77
1.5128e+09,30/10/2017,90,2.9247
1.5128e+09,30/10/2017,90,2.8226
1.5128e+09,30/10/2017,90,3.164
1.5128e+09,30/10/2017,90,2.8113
1.5128e+09,30/10/2017,90,2.8308
1.5128e+09,30/10/2017,90,2.9465
1.5128e+09,30/10/2017,90,3.0791
1.5128e+09,30/10/2017,90,3.0712
1.5128e+09,30/10/2017,90,2.7199
1.5128e+09,30/10/2017,90,2.8248
1.5128e+09,30/10/2017,90,2.9044
1.5128e+09,30/10/2017,90,2.8576
1.5128e+09,30/10/2017,90,2.9911
1.5128e+09,30/10/2017,90,2.9464
1.5128e+09,30/10/2017,90,2.836
1.5128e+09,30/10/2017,90,3.0772
1.5129e+09,30/10/2017,90,2.8695
1.5129e+09,30/10/2017,90,2.8587
1.5129e+09,30/10/2017,90,3.079
1.5129e+09,30/10/2017,90,3.0259
1.5129e+09,30/10/2017,90,3.0061
1.5129e+09,30/10/2017,90,2.6086
1.5129e+09,30/10/2017,90,3.0459
1.5129e+09,30/10/2017,90,2.8559
1.5129e+09,30/10/2017,90,2.9508
1.5129e+09,30/10/2017,90,2.8627
1.5129e+09,30/10/2017,90,2.7572
1.5129e+09,30/10/2017,90,2.8477
1.5129e+09,30/10/2017,90,2.9609
1.5129e+09,30/10/2017,90,2.6486
1.5129e+09,30/10/2017,90,2.9963
1.5129e+09,30/10/2017,90,3.0476
1.5129e+09,30/10/2017,90,2.8638
