totalCharge,run
3.50894516e+05,328
3.02230907e+05,328
2.88132893e+05,328
3.19576664e+05,328
3.48426906e+05,328
3.38815933e+05,328
3.3412558e+05,328
3.66799205e+05,328
3.81409979e+05,328
3.92733771e+05,328
3.44468111e+05,328
3.58769749e+05,328
3.69890392e+05,328
4.14062177e+05,328
5.36957562e+05,328
2.46834332e+05,328
3.08971455e+05,328
1.8924986e+05,328
3.73092702e+05,328
3.54628877e+05,328
3.47920053e+05,328
3.33610425e+05,328
3.44673245e+05,328
3.7679396e+05,328
3.47013385e+05,328
2.94309051e+05,328
3.29594104e+05,328
3.15261519e+05,328
3.49808761e+05,328
2.81623825e+05,328
2.82709733e+05,328
2.60021113e+05,328
4.05652173e+05,328
3.18855753e+05,328
3.57231148e+05,328
3.83525186e+05,328
3.78529343e+05,328
3.1633786e+05,328
3.2933199e+05,328
3.18702257e+05,328
3.58221025e+05,328
3.01645726e+05,328
3.30650942e+05,328
3.48776732e+05,328
3.36195231e+05,328
3.06785825e+05,328
3.55873004e+05,328
3.04562458e+05,328
3.30718423e+05,328
3.06416985e+05,328
2.83052717e+05,328
3.3100763e+05,328
3.84786772e+05,328
2.62514216e+05,328
3.12591326e+05,328
3.23118382e+05,328
3.24634898e+05,328
3.29791401e+05,328
3.30669266e+05,328
3.8540618e+05,328
3.54486348e+05,328
7.48033743e+05,328
2.42610125e+05,328
3.78246175e+05,328
3.43123561e+05,328
3.15891746e+05,328
3.41372331e+05,328
3.27332717e+05,328
3.89495955e+05,328
3.15251662e+05,328
3.13538962e+05,328
3.34261226e+05,328
3.59547201e+05,328
2.94373125e+05,328
3.54718707e+05,328
3.26999005e+05,328
3.31426958e+05,328
3.64357555e+05,328
4.21484178e+05,328
3.07758329e+05,328
2.87899632e+05,328
3.73711755e+05,328
3.47989098e+05,328
3.16940553e+05,328
3.23861247e+05,328
2.45897423e+05,328
3.59448319e+05,328
3.15050226e+05,328
2.73797303e+05,328
5.69041551e+05,328
3.87186308e+05,328
3.3589852e+05,328
2.76811466e+05,328
3.09975283e+05,328
3.50024789e+05,328
4.9054739e+05,328
3.2990475e+05,328
3.53430798e+05,328
3.32250039e+05,328
3.4776241e+05,328
3.21683224e+05,328
3.18403471e+05,328
3.201484e+05,328
3.54919815e+05,328
4.30534786e+05,328
3.47332847e+05,328
3.39675478e+05,328
2.39918721e+05,328
9.45934479e+05,328
2.87079539e+05,328
3.35600212e+05,328
2.91507916e+05,328
3.56669788e+05,328
3.52362634e+05,328
3.48392614e+05,328
