eccentricity,run
1.1853919,325
1.1264996,325
1.1621304,325
1.0362814,325
1.1862486,325
1.2427156,325
1.2523697,325
1.0387944,325
1.1663841,325
1.1852175,325
1.086821,325
1.0581123,325
1.0815834,325
1.1314523,325
1.0395018,325
1.162695,325
1.1321003,325
1.1820404,325
1.2266898,325
1.1798563,325
1.1716327,325
1.1925206,325
1.1597859,325
1.1418012,325
1.0437196,325
1.1383172,325
1.0681607,325
1.1431451,325
1.0284736,325
1.1923098,325
1.1503278,325
1.0842515,325
1.1750262,325
1.1839991,325
1.0996057,325
1.0906387,325
1.1537964,325
1.0483455,325
1.0589885,325
1.1753053,325
1.1064593,325
1.0357318,325
1.1323587,325
1.1350946,325
1.1544707,325
1.0936375,325
1.0578518,325
1.2442169,325
1.20981,325
1.0992818,325
1.1616284,325
1.0976026,325
1.0424436,325
1.2182504,325
1.2253366,325
1.1231014,325
1.0851417,325
1.1441722,325
1.2010981,325
1.0519169,325
1.161171,325
1.0606247,325
1.1106128,325
1.1662272,325
