Cut?,Counts,eventNumber,runNumber
Raw,146,1306,328
Raw,169,1307,328
Raw,105,1308,328
Raw,105,1309,328
Raw,111,1310,328
Raw,98,1311,328
Raw,112,1312,328
Raw,123,1313,328
Raw,120,1314,328
Raw,136,1315,328
Raw,97,1316,328
Raw,143,1317,328
Raw,90,1319,328
Raw,137,1320,328
Raw,94,1321,328
Raw,133,1322,328
Raw,52,1322,328
Raw,118,1323,328
Raw,131,1324,328
Raw,112,1325,328
Raw,210,1326,328
Raw,198,1327,328
Raw,80,1328,328
Raw,110,1329,328
Raw,224,1330,328
Raw,150,1331,328
Raw,117,1332,328
Raw,191,1333,328
Raw,69,1334,328
Raw,127,1335,328
Raw,127,1337,328
Raw,104,1338,328
Raw,85,1339,328
Raw,90,1340,328
Raw,184,1342,328
Raw,170,1343,328
Raw,108,1344,328
Raw,131,1345,328
Raw,119,1347,328
Raw,121,1348,328
Raw,135,1350,328
Raw,209,1351,328
Raw,103,1352,328
Raw,121,1354,328
Raw,111,1355,328
Raw,95,1356,328
Raw,129,1357,328
Raw,115,1358,328
Raw,105,1359,328
Raw,159,1360,328
Raw,121,1361,328
Raw,120,1362,328
Raw,130,1363,328
Raw,37,1363,328
Raw,116,1364,328
Raw,115,1365,328
Raw,124,1366,328
Raw,81,1367,328
Raw,89,1368,328
Raw,104,1369,328
Raw,99,1370,328
Raw,31,1370,328
Raw,132,1372,328
Raw,121,1373,328
Raw,92,1374,328
Raw,81,1375,328
Raw,131,1376,328
Raw,131,1377,328
Raw,123,1378,328
Raw,129,1380,328
Raw,100,1381,328
Raw,78,1382,328
Raw,124,1384,328
Raw,115,1385,328
Raw,124,1386,328
Raw,114,1387,328
Raw,102,1388,328
Raw,119,1389,328
Raw,116,1390,328
Raw,111,1391,328
Raw,106,1392,328
Raw,114,1393,328
Raw,106,1394,328
Raw,208,1395,328
Raw,54,1396,328
Raw,118,1397,328
Raw,115,1398,328
Raw,97,1399,328
Raw,97,1400,328
Raw,197,1401,328
Raw,165,1402,328
Raw,130,1404,328
Raw,149,1405,328
Raw,100,1406,328
Raw,128,1407,328
Raw,122,1408,328
Raw,112,1410,328
Raw,142,1411,328
Raw,77,1412,328
Raw,119,1413,328
Raw,26,1414,328
Raw,87,1414,328
Raw,51,1415,328
Raw,135,1416,328
Raw,121,1417,328
Raw,122,1418,328
Raw,118,1420,328
Raw,104,1421,328
Raw,95,1422,328
Raw,101,1423,328
Raw,61,1424,328
Raw,136,1425,328
Raw,129,1426,328
Raw,128,1427,328
Raw,342,1428,328
Raw,110,1428,328
Raw,105,1429,328
Raw,94,1430,328
Raw,215,1431,328
Raw,103,1432,328
Raw,127,1433,328
Raw,105,1434,328
Raw,129,1435,328
Raw,116,1436,328
Raw,8,1436,328
Raw,109,1437,328
Raw,131,1438,328
Raw,105,1439,328
Raw,132,1440,328
Raw,94,1441,328
Raw,110,1442,328
Raw,17,1443,328
Raw,130,1444,328
Raw,127,1445,328
Raw,111,1446,328
Raw,126,1447,328
Raw,117,1448,328
Raw,49,1449,328
Raw,112,1449,328
Raw,142,1450,328
Raw,114,1451,328
Raw,129,1453,328
Raw,120,1454,328
Raw,139,1455,328
Raw,120,1456,328
Raw,112,1457,328
Raw,133,1458,328
Raw,130,1459,328
Raw,85,1460,328
Raw,41,1460,328
Raw,133,1461,328
Raw,98,1462,328
Raw,105,1463,328
Raw,65,1464,328
Raw,108,1466,328
Raw,122,1467,328
Raw,139,1468,328
Raw,260,1469,328
Raw,33,1469,328
Raw,128,1470,328
Raw,118,1471,328
Raw,120,1472,328
Raw,108,1473,328
Raw,125,1474,328
Raw,214,1475,328
Raw,127,1476,328
Raw,119,1477,328
Raw,142,1478,328
Raw,87,1479,328
Raw,110,1480,328
Raw,109,1481,328
Raw,119,1482,328
Raw,98,1483,328
Raw,48,1483,328
Raw,73,1484,328
Raw,94,1485,328
Raw,112,1486,328
Raw,102,1487,328
Raw,111,1488,328
Raw,111,1489,328
Raw,207,1490,328
Raw,79,1491,328
Raw,126,1492,328
Raw,92,1493,328
Raw,72,1494,328
Raw,85,1495,328
Raw,124,1497,328
Raw,126,1498,328
Raw,120,1499,328
Raw,103,1500,328
Raw,109,1501,328
Raw,64,1502,328
Raw,135,1503,328
Raw,241,1504,328
Raw,104,1505,328
Raw,82,1506,328
Raw,80,1507,328
Raw,120,1508,328
Raw,16,1509,328
Raw,124,1510,328
Raw,93,1511,328
Raw,79,1512,328
Raw,111,1513,328
Raw,96,1514,328
Raw,131,1515,328
Raw,103,1517,328
Raw,98,1518,328
Raw,68,1519,328
Raw,125,1521,328
Raw,112,1522,328
Raw,125,1523,328
Raw,114,1524,328
Raw,103,1525,328
Raw,115,1526,328
Raw,119,1527,328
Raw,97,1528,328
Raw,111,1529,328
Raw,92,1530,328
Raw,122,1531,328
Raw,121,1532,328
Raw,109,1533,328
Raw,111,1534,328
Raw,117,1535,328
Raw,110,1536,328
Raw,74,1537,328
Raw,125,1538,328
Raw,59,1539,328
Raw,135,1540,328
Raw,162,1541,328
Raw,115,1543,328
Raw,65,1544,328
Raw,146,1545,328
Raw,118,1546,328
Raw,138,1547,328
Raw,126,1548,328
Raw,120,1549,328
Raw,116,1550,328
Raw,101,1551,328
Raw,100,1552,328
Raw,127,1553,328
Raw,126,1554,328
Raw,74,1555,328
Raw,116,1556,328
Raw,123,1557,328
Raw,35,1558,328
Raw,81,1558,328
Raw,96,1559,328
Raw,133,1561,328
Raw,117,1562,328
Raw,137,1563,328
Raw,88,1564,328
Raw,46,1566,328
Raw,105,1567,328
Raw,106,1568,328
Raw,103,1569,328
Raw,115,1570,328
Raw,126,1571,328
Raw,113,1572,328
Raw,64,1573,328
Raw,99,1574,328
Raw,104,1575,328
Raw,117,1576,328
Raw,114,1577,328
Raw,124,1578,328
Raw,102,1579,328
Raw,101,1580,328
Raw,103,1581,328
Raw,125,1582,328
Raw,95,1583,328
Raw,105,1584,328
Raw,107,1585,328
Raw,87,1586,328
Raw,72,1587,328
Raw,121,1588,328
Raw,181,1589,328
Raw,92,1590,328
Raw,82,1591,328
Raw,123,1592,328
Raw,108,1593,328
Raw,3,1593,328
Raw,119,1594,328
Raw,108,1595,328
Raw,125,1596,328
Raw,115,1597,328
Raw,67,1598,328
Raw,105,1599,328
Raw,117,1600,328
Raw,113,1601,328
Raw,102,1602,328
Raw,115,1603,328
Raw,44,1603,328
Raw,114,1604,328
Raw,128,1605,328
Raw,116,1606,328
Raw,102,1607,328
Raw,106,1608,328
Raw,65,1609,328
Raw,84,1611,328
Raw,109,1612,328
