kurtosisTransverse,run
0.075039174,319
0.048813428,319
-0.47909892,319
-0.29793324,319
-0.23968149,319
-0.51354561,319
-0.024231981,319
-0.18541914,319
-0.47075489,319
-0.35101142,319
0.31576861,319
-0.14292298,319
0.66484545,319
0.032453279,319
0.052127474,319
0.16628358,319
0.20602561,319
-0.43653379,319
-0.13452429,319
-0.14177895,319
0.034597089,319
-0.031239044,319
0.20834355,319
0.18885769,319
0.17342019,319
0.27478146,319
0.22792423,319
-0.26043514,319
0.23638768,319
0.027500299,319
-0.10562524,319
0.051056321,319
-0.01666546,319
0.33176165,319
0.32158687,319
0.43992024,319
-0.45047005,319
-0.28166117,319
-0.27339659,319
-0.091002462,319
-0.39640906,319
0.14897977,319
-0.42085115,319
-0.013245163,319
-0.223662,319
-0.22412494,319
-0.16822923,319
-0.27701423,319
-0.22796248,319
0.33365113,319
0.27711038,319
0.65774151,319
-0.15578646,319
0.099830298,319
-0.23221025,319
-0.12824468,319
-0.2041574,319
0.14965295,319
-0.33361189,319
-0.31256874,319
0.059885962,319
-0.12898783,319
-0.24534876,319
-0.41554982,319
0.22935708,319
0.16641057,319
-0.053294856,319
-0.24761639,319
-0.29797859,319
-0.28672722,319
-0.22309982,319
-0.28783497,319
-0.52129602,319
-0.22977954,319
0.030047809,319
-0.38314839,319
0.53330879,319
-0.16722186,319
-0.24069423,319
-0.29308807,319
-0.19549317,319
-0.30061264,319
-0.095530834,319
-0.20805025,319
-0.45019564,319
-0.23705869,319
0.0572103,319
-0.36765945,319
-0.48767201,319
-0.3751287,319
-0.23056234,319
-0.18127781,319
-0.2876956,319
0.43664816,319
0.042928248,319
-0.23241244,319
-0.015383619,319
-0.1616739,319
-0.1799089,319
0.22764418,319
0.87236943,319
-0.40644843,319
-0.37300912,319
0.062207376,319
0.32264333,319
0.19754844,319
-0.32026191,319
-0.24744799,319
-0.43649094,319
-0.053483649,319
-0.51274175,319
0.010052034,319
-0.16062325,319
-0.05658826,319
-0.5805859,319
0.000683505,319
0.25271199,319
-0.085714753,319
0.27704178,319
-0.1236335,319
-0.15622951,319
-0.23529604,319
0.30489673,319
0.15551926,319
-0.01948414,319
-0.060040006,319
-0.34201465,319
-0.40528769,319
-0.40328288,319
-0.2259399,319
-0.32447183,319
-0.425525,319
0.095912246,319
0.14481761,319
-0.22101596,319
0.36998959,319
-0.14767064,319
-0.086633885,319
-0.11294276,319
0.088814607,319
-0.2407779,319
-0.15543562,319
0.63005205,319
-0.18440525,319
0.037425844,319
-0.18379777,319
-0.29012189,319
0.34487159,319
0.049420978,319
0.23899774,319
0.01770568,319
-0.38014796,319
-0.36451066,319
-0.22016597,319
-0.12802609,319
-0.17065504,319
-0.21582059,319
-0.28091829,319
0.74967005,319
0.052808157,319
-0.30386295,319
0.32897382,319
0.3545604,319
-0.44604349,319
0.31835219,319
-0.30376137,319
-0.0010944028,319
