Cut?,Counts,eventNumber,runNumber,Type,Target,Energy
Cut,1.08179492e+05,479,335,charge,Cu-EPIC-2kV,1.1293072
Cut,88132.987,486,335,charge,Cu-EPIC-2kV,0.92003772
Cut,96017.222,487,335,charge,Cu-EPIC-2kV,1.0023428
Cut,81978.012,488,335,charge,Cu-EPIC-2kV,0.85578472
Cut,67185.044,504,335,charge,Cu-EPIC-2kV,0.701358
Cut,2.11381392e+05,505,335,charge,Cu-EPIC-2kV,2.2066523
Cut,1.35549953e+05,513,335,charge,Cu-EPIC-2kV,1.4150328
Cut,93361.449,514,335,charge,Cu-EPIC-2kV,0.97461868
Cut,41701.26,515,335,charge,Cu-EPIC-2kV,0.43532772
Cut,1.1600253e+05,517,335,charge,Cu-EPIC-2kV,1.2109734
Cut,85759.968,518,335,charge,Cu-EPIC-2kV,0.89526531
Cut,41042.361,520,335,charge,Cu-EPIC-2kV,0.42844935
Cut,1.26138734e+05,522,335,charge,Cu-EPIC-2kV,1.3167873
Cut,1.21593911e+05,523,335,charge,Cu-EPIC-2kV,1.2693429
Cut,1.54086268e+05,526,335,charge,Cu-EPIC-2kV,1.6085371
Cut,1.15075819e+05,529,335,charge,Cu-EPIC-2kV,1.2012993
Cut,45352.679,535,335,charge,Cu-EPIC-2kV,0.47344561
Cut,1.94398369e+05,536,335,charge,Cu-EPIC-2kV,2.0293631
Cut,95912.102,538,335,charge,Cu-EPIC-2kV,1.0012454
Cut,56659.118,539,335,charge,Cu-EPIC-2kV,0.59147577
Cut,1.33260365e+05,540,335,charge,Cu-EPIC-2kV,1.3911314
Cut,1.5287163e+05,541,335,charge,Cu-EPIC-2kV,1.5958573
Cut,81413.971,542,335,charge,Cu-EPIC-2kV,0.84989658
Cut,79500.011,543,335,charge,Cu-EPIC-2kV,0.82991637
Cut,1.0710186e+05,544,335,charge,Cu-EPIC-2kV,1.1180576
Cut,74126.159,545,335,charge,Cu-EPIC-2kV,0.77381767
Cut,85028.63,546,335,charge,Cu-EPIC-2kV,0.88763073
Cut,1.46841845e+05,549,335,charge,Cu-EPIC-2kV,1.5329111
Cut,82691.996,551,335,charge,Cu-EPIC-2kV,0.86323814
Cut,1.22778459e+05,552,335,charge,Cu-EPIC-2kV,1.2817087
Cut,79525.053,555,335,charge,Cu-EPIC-2kV,0.83017779
Cut,1.54216099e+05,556,335,charge,Cu-EPIC-2kV,1.6098924
Cut,1.04798163e+05,557,335,charge,Cu-EPIC-2kV,1.0940088
Cut,67943.154,558,335,charge,Cu-EPIC-2kV,0.70927206
Cut,66047.327,560,335,charge,Cu-EPIC-2kV,0.68948114
Cut,69542.914,561,335,charge,Cu-EPIC-2kV,0.72597227
Cut,1.15241969e+05,562,335,charge,Cu-EPIC-2kV,1.2030338
Cut,90652.515,568,335,charge,Cu-EPIC-2kV,0.94633958
Cut,87933.381,572,335,charge,Cu-EPIC-2kV,0.917954
Cut,80457.311,576,335,charge,Cu-EPIC-2kV,0.83990983
Cut,1.46859038e+05,577,335,charge,Cu-EPIC-2kV,1.5330906
Cut,92857.231,578,335,charge,Cu-EPIC-2kV,0.96935504
Cut,1.0707015e+05,580,335,charge,Cu-EPIC-2kV,1.1177265
Cut,83095.639,581,335,charge,Cu-EPIC-2kV,0.86745185
Cut,1.33415662e+05,584,335,charge,Cu-EPIC-2kV,1.3927525
Cut,56473.355,585,335,charge,Cu-EPIC-2kV,0.58953655
Cut,76682.242,586,335,charge,Cu-EPIC-2kV,0.80050113
Cut,1.23792025e+05,587,335,charge,Cu-EPIC-2kV,1.2922895
Cut,81408.986,588,335,charge,Cu-EPIC-2kV,0.84984455
Cut,1.01688471e+05,590,335,charge,Cu-EPIC-2kV,1.0615461
Cut,72468.564,591,335,charge,Cu-EPIC-2kV,0.75651371
Cut,1.04791755e+05,593,335,charge,Cu-EPIC-2kV,1.0939419
Cut,98636.342,594,335,charge,Cu-EPIC-2kV,1.0296843
Cut,1.2808697e+05,597,335,charge,Cu-EPIC-2kV,1.3371253
Cut,94748.909,598,335,charge,Cu-EPIC-2kV,0.98910264
Cut,64901.537,600,335,charge,Cu-EPIC-2kV,0.67752001
Cut,99892.842,601,335,charge,Cu-EPIC-2kV,1.0428012
Cut,66847.718,604,335,charge,Cu-EPIC-2kV,0.69783658
Cut,72282.463,612,335,charge,Cu-EPIC-2kV,0.75457097
Cut,1.62344888e+05,616,335,charge,Cu-EPIC-2kV,1.6947505
Cut,96593.717,619,335,charge,Cu-EPIC-2kV,1.008361
Cut,89129.049,621,335,charge,Cu-EPIC-2kV,0.93043582
Cut,1.93786897e+05,625,335,charge,Cu-EPIC-2kV,2.0229798
Cut,1.55036425e+05,627,335,charge,Cu-EPIC-2kV,1.618456
Cut,78889.715,629,335,charge,Cu-EPIC-2kV,0.82354538
Cut,80712.681,633,335,charge,Cu-EPIC-2kV,0.84257568
Cut,1.07941799e+05,634,335,charge,Cu-EPIC-2kV,1.1268258
Cut,1.08020377e+05,635,335,charge,Cu-EPIC-2kV,1.1276461
Cut,1.62516814e+05,636,335,charge,Cu-EPIC-2kV,1.6965452
Cut,99435.293,642,335,charge,Cu-EPIC-2kV,1.0380247
Cut,72914.251,644,335,charge,Cu-EPIC-2kV,0.76116632
Cut,1.91138827e+05,645,335,charge,Cu-EPIC-2kV,1.9953361
Cut,74693.887,648,335,charge,Cu-EPIC-2kV,0.77974429
Cut,1.26642653e+05,650,335,charge,Cu-EPIC-2kV,1.3220478
Cut,88422.51,652,335,charge,Cu-EPIC-2kV,0.92306012
Cut,92260.673,654,335,charge,Cu-EPIC-2kV,0.96312746
Cut,68971.231,655,335,charge,Cu-EPIC-2kV,0.72000435
Cut,69575.554,656,335,charge,Cu-EPIC-2kV,0.72631301
Cut,81735.554,657,335,charge,Cu-EPIC-2kV,0.85325365
Cut,93592.479,658,335,charge,Cu-EPIC-2kV,0.97703044
Cut,73958.447,659,335,charge,Cu-EPIC-2kV,0.77206689
Cut,96400.313,663,335,charge,Cu-EPIC-2kV,1.006342
Cut,1.554638e+05,664,335,charge,Cu-EPIC-2kV,1.6229174
Cut,94471.277,667,335,charge,Cu-EPIC-2kV,0.98620439
Cut,94698.069,671,335,charge,Cu-EPIC-2kV,0.98857191
Cut,92443.441,673,335,charge,Cu-EPIC-2kV,0.96503541
Cut,74965.587,675,335,charge,Cu-EPIC-2kV,0.78258062
Cut,78954.701,680,335,charge,Cu-EPIC-2kV,0.82422378
Cut,85377.243,681,335,charge,Cu-EPIC-2kV,0.89126997
Cut,99788.387,684,335,charge,Cu-EPIC-2kV,1.0417108
Cut,72901.5,685,335,charge,Cu-EPIC-2kV,0.76103321
Cut,1.07970591e+05,686,335,charge,Cu-EPIC-2kV,1.1271264
Cut,1.07673908e+05,687,335,charge,Cu-EPIC-2kV,1.1240293
Cut,73318.537,689,335,charge,Cu-EPIC-2kV,0.76538675
Cut,56005.691,692,335,charge,Cu-EPIC-2kV,0.58465452
Cut,1.01273124e+05,693,335,charge,Cu-EPIC-2kV,1.0572102
Cut,1.09657157e+05,696,335,charge,Cu-EPIC-2kV,1.1447328
Cut,83107.299,698,335,charge,Cu-EPIC-2kV,0.86757358
Cut,1.17068972e+05,699,335,charge,Cu-EPIC-2kV,1.2221062
Cut,1.58438202e+05,700,335,charge,Cu-EPIC-2kV,1.6539678
Cut,1.11472141e+05,702,335,charge,Cu-EPIC-2kV,1.1636798
Cut,1.36995491e+05,708,335,charge,Cu-EPIC-2kV,1.4301231
Cut,86502.765,714,335,charge,Cu-EPIC-2kV,0.90301952
Cut,1.31578538e+05,716,335,charge,Cu-EPIC-2kV,1.3735745
Cut,85384.688,718,335,charge,Cu-EPIC-2kV,0.89134769
Cut,78242.744,719,335,charge,Cu-EPIC-2kV,0.81679152
Cut,68286.165,724,335,charge,Cu-EPIC-2kV,0.71285282
Cut,83369.044,725,335,charge,Cu-EPIC-2kV,0.87030598
Cut,95310.601,726,335,charge,Cu-EPIC-2kV,0.99496626
Cut,1.3143255e+05,729,335,charge,Cu-EPIC-2kV,1.3720504
Cut,1.7870587e+05,731,335,charge,Cu-EPIC-2kV,1.865546
Cut,1.79215354e+05,732,335,charge,Cu-EPIC-2kV,1.8708646
Cut,1.05112227e+05,733,335,charge,Cu-EPIC-2kV,1.0972874
Cut,84531.958,737,335,charge,Cu-EPIC-2kV,0.88244587
Cut,1.64472402e+05,742,335,charge,Cu-EPIC-2kV,1.71696
Cut,96779.053,745,335,charge,Cu-EPIC-2kV,1.0102957
Cut,1.26147224e+05,746,335,charge,Cu-EPIC-2kV,1.3168759
Cut,89546.921,747,335,charge,Cu-EPIC-2kV,0.93479806
Cut,2.0373466e+05,748,335,charge,Cu-EPIC-2kV,2.1268265
Cut,1.32327414e+05,750,335,charge,Cu-EPIC-2kV,1.3813921
Cut,86211.239,754,335,charge,Cu-EPIC-2kV,0.89997622
Cut,1.01768097e+05,755,335,charge,Cu-EPIC-2kV,1.0623773
Cut,81850.029,759,335,charge,Cu-EPIC-2kV,0.85444868
Cut,1.02306714e+05,762,335,charge,Cu-EPIC-2kV,1.0680001
Cut,1.39655092e+05,770,335,charge,Cu-EPIC-2kV,1.4578872
Cut,75727.869,771,335,charge,Cu-EPIC-2kV,0.79053824
Cut,1.36682581e+05,772,335,charge,Cu-EPIC-2kV,1.4268566
Cut,80133.832,774,335,charge,Cu-EPIC-2kV,0.83653296
Cut,97488.482,776,335,charge,Cu-EPIC-2kV,1.0177016
Cut,1.20265153e+05,777,335,charge,Cu-EPIC-2kV,1.2554718
Cut,76696.044,780,335,charge,Cu-EPIC-2kV,0.80064521
Cut,1.00757245e+05,781,335,charge,Cu-EPIC-2kV,1.0518249
Cut,1.53552192e+05,783,335,charge,Cu-EPIC-2kV,1.6029618
Cut,82448.132,792,335,charge,Cu-EPIC-2kV,0.86069239
Cut,93556.826,794,335,charge,Cu-EPIC-2kV,0.97665826
Cut,1.11062378e+05,796,335,charge,Cu-EPIC-2kV,1.1594022
Cut,1.40738183e+05,802,335,charge,Cu-EPIC-2kV,1.4691938
Cut,85683.379,804,335,charge,Cu-EPIC-2kV,0.89446578
Cut,1.42007657e+05,805,335,charge,Cu-EPIC-2kV,1.4824461
Cut,99946.195,807,335,charge,Cu-EPIC-2kV,1.0433581
Cut,1.67728311e+05,810,335,charge,Cu-EPIC-2kV,1.7509491
Cut,51638.118,814,335,charge,Cu-EPIC-2kV,0.53906055
Cut,1.08805417e+05,816,335,charge,Cu-EPIC-2kV,1.1358413
Cut,80536.473,820,335,charge,Cu-EPIC-2kV,0.84073621
Cut,89917.785,821,335,charge,Cu-EPIC-2kV,0.93866959
Cut,1.16735961e+05,823,335,charge,Cu-EPIC-2kV,1.2186298
Cut,1.4768175e+05,824,335,charge,Cu-EPIC-2kV,1.5416791
Cut,90862.478,825,335,charge,Cu-EPIC-2kV,0.94853142
Cut,66572.429,827,335,charge,Cu-EPIC-2kV,0.69496279
Cut,1.04395281e+05,828,335,charge,Cu-EPIC-2kV,1.089803
Cut,1.26433767e+05,829,335,charge,Cu-EPIC-2kV,1.3198672
Cut,65898.922,830,335,charge,Cu-EPIC-2kV,0.68793191
Cut,82368.906,834,335,charge,Cu-EPIC-2kV,0.85986535
Cut,93989.465,836,335,charge,Cu-EPIC-2kV,0.98117466
Cut,89680.91,840,335,charge,Cu-EPIC-2kV,0.9361968
Cut,1.41325274e+05,841,335,charge,Cu-EPIC-2kV,1.4753226
Cut,1.12897203e+05,842,335,charge,Cu-EPIC-2kV,1.1785563
Cut,1.90824915e+05,843,335,charge,Cu-EPIC-2kV,1.9920591
Cut,1.17121336e+05,844,335,charge,Cu-EPIC-2kV,1.2226528
Cut,1.6872402e+05,847,335,charge,Cu-EPIC-2kV,1.7613435
Cut,69488.023,848,335,charge,Cu-EPIC-2kV,0.72539925
Cut,93151.12,850,335,charge,Cu-EPIC-2kV,0.97242302
Cut,1.62331865e+05,851,335,charge,Cu-EPIC-2kV,1.6946145
Cut,94761.381,854,335,charge,Cu-EPIC-2kV,0.98923285
Cut,50540.471,860,335,charge,Cu-EPIC-2kV,0.52760199
Cut,65961.849,861,335,charge,Cu-EPIC-2kV,0.68858882
Cut,28941.327,864,335,charge,Cu-EPIC-2kV,0.30212426
Cut,1.20384893e+05,864,335,charge,Cu-EPIC-2kV,1.2567218
Cut,56556.75,866,335,charge,Cu-EPIC-2kV,0.59040713
Cut,1.30986964e+05,868,335,charge,Cu-EPIC-2kV,1.3673989
Cut,1.1273929e+05,869,335,charge,Cu-EPIC-2kV,1.1769078
Cut,1.49453426e+05,873,335,charge,Cu-EPIC-2kV,1.5601739
Cut,1.20272534e+05,875,335,charge,Cu-EPIC-2kV,1.2555488
Cut,66118.871,877,335,charge,Cu-EPIC-2kV,0.690228
Cut,99482.8,880,335,charge,Cu-EPIC-2kV,1.0385207
Cut,69835.593,881,335,charge,Cu-EPIC-2kV,0.7290276
Cut,99973.351,883,335,charge,Cu-EPIC-2kV,1.0436416
Cut,1.05344889e+05,886,335,charge,Cu-EPIC-2kV,1.0997162
Cut,1.24140605e+05,895,335,charge,Cu-EPIC-2kV,1.2959284
Cut,1.48758693e+05,899,335,charge,Cu-EPIC-2kV,1.5529215
