fractionInTransverseRmsMedian,eccentricityMedian,eccentricityKurtosis,timestamp,energyFromChargeMedian,eccentricitySkewness,fractionInTransverseRmsSkewness,energyFromChargeVariance,lengthDivRmsTransMedian,energyFromChargeSkewness,energyFromChargeKurtosis,lengthDivRmsTransVariance,lengthDivRmsTransSkewness,eccentricityMean,fractionInTransverseRmsKurtosis,fractionInTransverseRmsMean,lengthDivRmsTransMean,lengthDivRmsTransKurtosis,energyFromChargeMean,fractionInTransverseRmsVariance,eccentricityVariance,runType,runPeriods
0.08553,4.182,8.896,1510011952,3.163,2.46,1.075,5.685,16.12,1.93,4.531,79.37,2.12,4.791,0.7647,0.09972,18.04,6.21,3.712,0.005995,7.265,background,30/10/2017
0.07143,4.322,7.171,1510017350,2.927,2.292,1.328,5.484,16.08,2.211,7.206,98.56,2.589,5.014,1.636,0.08879,18.49,9.971,3.577,0.005519,8.718,background,30/10/2017
0.06817,4.293,7.855,1510022773,2.9,2.299,1.427,6.862,15.88,2.133,5.258,76.43,2.565,4.764,2.601,0.08677,17.92,10.18,3.738,0.005645,5.94,background,30/10/2017
0.06782,4.365,10.02,1510028192,3.031,2.528,1.681,6.568,16.36,2.171,5.865,97.19,2.631,4.945,3.094,0.09228,18.53,10.41,3.676,0.00741,7.996,background,30/10/2017
0.07143,4.362,41.05,1510033605,2.691,5.113,1.305,6.448,16.31,2.237,6.077,96.77,4.367,5.018,1.437,0.08832,18.6,31.51,3.474,0.005641,9.655,background,30/10/2017
0.06811,4.235,8.335,1510039018,2.92,2.329,1.234,5.105,16.01,2.065,5.452,87.88,2.035,5.06,1.527,0.08818,18.71,6.272,3.507,0.005158,8.478,background,30/10/2017
0.07874,4.044,8.347,1510044438,2.838,2.344,1.106,5.352,15.74,1.948,4.865,74.27,3.017,4.795,1.121,0.09485,17.88,15.88,3.531,0.006002,6.797,background,30/10/2017
0.06575,4.43,3.6,1510049847,2.772,1.641,1.654,4.864,16.12,1.855,4.032,59.9,1.554,4.958,3.575,0.08584,18.29,2.994,3.401,0.005532,5.633,background,30/10/2017
0.07938,4.134,6.087,1510055261,2.854,2.126,1.233,6.348,15.73,1.898,3.971,87.29,1.832,4.927,1.591,0.1001,18.43,4.013,3.569,0.006758,8.303,background,30/10/2017
0.07429,4.181,2.509,1510060673,2.951,1.485,1.31,4.775,16.05,1.791,4.348,61.52,1.619,4.816,1.6,0.09382,18.21,3.5,3.415,0.006421,5.415,background,30/10/2017
0.08225,4.173,4.972,1510066114,2.89,1.831,1.195,6.189,16.52,1.989,4.629,64.32,1.822,4.756,1.568,0.09388,18.22,4.656,3.695,0.00526,5.359,background,30/10/2017
0.08054,4.027,4.637,1510071569,2.919,1.827,1.335,8.25,15.62,2.341,6.875,64.37,1.8,4.67,2.092,0.09474,17.75,4.195,3.741,0.005567,5.319,background,30/10/2017
0.07857,4.434,5.487,1510076998,2.779,2.042,1.362,5.061,16.34,1.95,5.322,94.89,1.993,5.111,1.773,0.096,19.18,4.766,3.436,0.006931,8.378,background,30/10/2017
0.074,4.331,20.27,1510082439,2.561,3.235,1.266,6.624,16.23,2.236,5.41,94.86,3.745,4.849,2.147,0.09248,18.31,27.56,3.361,0.005583,7.385,background,30/10/2017
0.08023,4.101,9.069,1510087882,2.706,2.425,1.362,6.149,15.8,2.189,5.969,67.68,2.46,4.582,1.928,0.09961,17.41,10.01,3.425,0.006142,5.727,background,30/10/2017
0.0708,4.364,4.921,1510093310,2.794,1.912,1.134,6.534,16.62,1.944,4.065,81.38,2.066,5.061,1.001,0.08879,19.07,6.589,3.669,0.005507,6.713,background,30/10/2017
0.07143,4.371,5.049,1510098710,2.774,1.936,1.389,5.707,15.9,2.495,8.41,76.72,1.899,4.947,2.024,0.09218,18.49,4.839,3.351,0.006112,6.857,background,30/10/2017
0.07376,4.127,2.985,1510104116,2.726,1.557,1.465,5.438,15.21,2.155,5.915,65.65,1.544,4.668,2.619,0.09237,17.51,2.709,3.399,0.005691,5.393,background,30/10/2017
0.07166,4.247,9.627,1510109531,2.87,2.246,1.552,7.455,15.99,1.815,3.101,68.04,2.081,4.862,3.228,0.09251,18.05,7.942,3.821,0.006671,6.442,background,30/10/2017
0.07828,4.281,16.24,1510114954,2.93,2.924,1.161,6.324,16.19,2.821,11.74,82.15,2.23,4.933,1.388,0.09163,18.49,9.584,3.518,0.005205,7.78,background,30/10/2017
0.07895,4.333,5.271,1510120418,2.792,1.6,1.156,5.481,16.39,2.56,8.735,54.97,1.812,4.761,1.096,0.09703,17.81,7.733,3.337,0.006282,5.169,background,30/10/2017
0.07143,4.313,9.529,1510125833,2.788,2.344,2.358,6.81,16.55,2.121,5.013,95.32,2.005,5.11,10.72,0.09265,19.15,6.484,3.519,0.007674,8.473,background,30/10/2017
0.07042,4.275,7.713,1510131241,2.844,2.338,1.089,5.081,16.76,2.054,5.55,105.4,2.514,5.157,0.9459,0.09061,19.33,9.855,3.401,0.005398,8.997,background,30/10/2017
0.06716,4.324,3.724,1510136668,2.764,1.627,1.71,3.929,16.28,1.659,3.552,65.21,1.665,4.907,3.632,0.08745,18.41,4.312,3.311,0.005836,5.68,background,30/10/2017
0.06569,4.552,9.936,1510142084,2.655,2.367,1.528,4.484,16.75,1.716,3.638,86.04,2.216,5.195,3.107,0.08127,19.25,7.745,3.342,0.00504,7.745,background,30/10/2017
0.06897,4.3,9.56,1510147485,2.923,2.455,1.327,7.563,16.51,2.098,4.588,89.7,2.237,5.086,2.095,0.08647,18.94,7.92,3.62,0.00536,8.108,background,30/10/2017
0.06649,4.372,12.23,1510151618,2.77,3.235,1.482,5.44,16.28,1.986,5.134,155.1,3.151,5.198,2.142,0.0855,19.39,11.32,3.399,0.005526,13,background,30/10/2017
0.0723,4.418,10.08,1510162456,2.763,2.373,1.841,6.744,16.31,2.002,4.484,67.06,2.428,4.863,5.554,0.0881,18.12,10.76,3.6,0.005601,5.885,background,30/10/2017
0.07207,4.275,27.31,1510167882,2.879,3.815,1.509,6.618,16.49,2.197,5.856,99.47,4.106,5.037,2.509,0.08885,19.01,32.69,3.617,0.005774,8.358,background,30/10/2017
0.08,4.169,15.64,1510173280,2.903,3.118,1.098,5.306,16.01,2.116,5.945,88.43,3.23,4.99,1.241,0.09177,18.56,18.34,3.44,0.005219,8.532,background,30/10/2017
0.08309,4.27,4.35,1510178690,3.083,1.75,1.273,5.976,16.17,2.04,6.027,85.61,2.453,4.927,2.046,0.09483,18.73,9.843,3.706,0.005991,6.552,background,30/10/2017
0.07143,4.214,22.31,1510184079,2.965,3.501,1.762,4.742,15.37,2.195,6.729,85.07,2.84,4.832,5.51,0.09007,18.04,13.07,3.408,0.005821,7.349,background,30/10/2017
0.07107,4.222,9.95,1510189507,3.022,2.304,1.089,5.468,15.99,1.808,4.214,57.33,1.612,4.767,0.7642,0.0914,17.77,4.416,3.617,0.005045,5.842,background,30/10/2017
0.07166,4.242,5.921,1510194919,2.849,2.184,1.499,5.881,15.82,1.89,4.362,91.77,2.236,4.912,3.505,0.0883,18.19,6.734,3.57,0.004502,7.69,background,30/10/2017
0.07423,4.316,13.87,1510200314,2.984,2.675,1.306,6.318,16.66,1.987,4.277,59.74,2.402,4.721,1.527,0.0949,18.03,10.72,3.624,0.00596,5.317,background,30/10/2017
0.07684,4.242,6.851,1510205741,2.861,2.138,1.494,6.539,16.2,2.052,4.966,75.99,1.742,4.93,3.683,0.09479,18.31,4.1,3.59,0.00587,7.371,background,30/10/2017
0.0801,4.318,17.33,1510211196,2.917,3.651,1.157,5.674,16.57,2.012,4.96,130.6,3.146,5.197,1.53,0.09367,19.13,12.83,3.477,0.006094,13.74,background,30/10/2017
0.06481,4.28,14.29,1510216598,2.888,2.79,1.46,6.132,16.1,2.143,6.062,83.51,3.243,4.871,2.306,0.08991,18.12,18.35,3.574,0.006397,6.917,background,30/10/2017
0.07826,4.226,7.08,1510222030,2.779,2.073,0.9028,5.435,15.99,2.166,6.542,67.56,2.225,4.825,0.2261,0.09576,18.13,8.74,3.402,0.005948,6.046,background,30/10/2017
0.06569,4.268,5.618,1510227471,2.739,1.926,1.351,4.172,16.24,1.882,4.924,74.55,1.688,4.923,1.805,0.08798,18.3,4.108,3.158,0.005738,6.763,background,30/10/2017
0.07143,4.25,5.478,1510232869,2.806,1.9,2.575,5.192,15.87,1.879,4.045,70.75,1.845,4.894,12.43,0.09541,18.11,5.33,3.467,0.008078,6.562,background,30/10/2017
0.07551,4.089,3.706,1510238278,2.892,1.622,1.849,6.923,15.79,1.649,2.538,84.89,1.574,4.7,4.206,0.1065,17.91,3.105,3.653,0.01012,6.616,background,30/10/2017
0.07143,4.241,17.37,1510243689,2.874,3.154,1.472,6.108,16.03,2.218,7.216,75.92,2.413,4.753,1.95,0.09828,17.85,10.95,3.532,0.007953,7.459,background,30/10/2017
0.07143,4.429,1.997,1510248426,2.593,1.267,1.932,6.036,16.4,2.348,7.449,69.67,1.186,4.911,4.953,0.09513,18.31,1.505,3.307,0.007985,5.701,background,30/10/2017
0.07317,4.312,16.22,1510253207,2.85,3.101,1.746,6.082,15.79,1.856,4.137,105.6,2.996,4.879,3.412,0.1035,18.26,14.96,3.45,0.01015,8.761,background,30/10/2017
0.0691,4.286,24.44,1510258155,2.602,4.072,2.206,5.165,15.93,2.035,5.35,138.3,3.553,4.971,6.089,0.1003,18.52,18.89,3.205,0.01086,12.27,background,30/10/2017
0.07547,4.159,4.036,1510263222,2.76,1.697,1.974,6.96,15.77,2.128,5.27,70.23,1.529,4.656,5.061,0.1112,17.43,3.666,3.449,0.01151,6.422,background,30/10/2017
0.08397,4.192,5.546,1510268608,2.915,1.926,1.87,6.33,15.51,1.866,4.213,78.02,1.87,4.692,4.379,0.1097,17.66,5.101,3.523,0.01063,6.634,background,30/10/2017
0.07368,4.146,6.774,1510274000,2.709,1.901,1.965,4.202,15.74,1.809,4.297,68.84,2.298,4.606,4.716,0.1088,17.43,9.968,3.18,0.01154,5.134,background,30/10/2017
0.07595,4.262,8.382,1510279436,2.795,2.349,1.664,5.672,16.19,2.478,9.551,105,2.634,4.985,3.886,0.09586,18.91,11.64,3.306,0.007473,8.358,background,30/10/2017
0.06871,4.409,11.41,1510284867,2.779,2.387,1.738,4.369,16.39,1.492,2.675,99.73,3.074,5.069,3.833,0.09652,19.17,19.49,3.401,0.007575,7.446,background,30/10/2017
0.08108,4.06,10.76,1510290252,2.699,2.472,1.572,6.139,15.62,1.765,3.322,75.84,2.118,4.579,2.252,0.1109,17.33,7.749,3.493,0.01053,6.581,background,30/10/2017
0.07539,4.374,10.87,1510295661,2.757,2.354,1.785,6.093,16.92,1.876,4.368,119.6,3.134,5.023,3.585,0.1057,18.92,19.69,3.488,0.01025,8.783,background,30/10/2017
0.07229,4.168,6.613,1510301057,2.627,2.14,1.824,5.269,15.66,1.804,4.097,81.5,2.266,4.788,4.502,0.1039,18.04,7.282,3.37,0.009664,7.082,background,30/10/2017
0.07692,4.323,10.96,1510306459,2.894,2.516,2.028,5.182,16.23,1.763,3.959,81.45,1.944,4.76,5.518,0.104,18.06,5.732,3.346,0.01005,6.906,background,30/10/2017
0.07176,4.119,3.261,1510311915,2.69,1.57,2.105,5.793,15.54,2.501,8.499,81.4,1.611,4.793,6.485,0.09714,18.08,3.512,3.324,0.008872,6.324,background,30/10/2017
0.07407,4.135,16.3,1510317339,2.684,2.962,1.826,6.643,15.43,2.482,8.306,83.18,2.288,4.692,3.848,0.1055,17.67,8.709,3.425,0.01007,7.465,background,30/10/2017
0.07317,4.054,11.72,1510322757,2.449,2.778,2.095,5.814,15.26,1.974,4.313,117.2,2.405,4.921,5.61,0.102,18.23,7.636,3.179,0.01023,10.72,background,30/10/2017
0.08081,4.201,8.43,1510328164,2.807,2.262,1.71,6.969,16.17,1.823,3.411,82.02,2.115,4.887,3.248,0.1078,18.45,8.019,3.48,0.009478,7.224,background,30/10/2017
0.07792,4.069,14.61,1510333564,2.706,2.795,2.018,4.082,15.51,1.831,4.332,71.92,2.629,4.623,5.584,0.1057,17.26,14.54,3.163,0.009654,6.824,background,30/10/2017
0.06667,4.619,5.703,1510338971,2.607,1.845,2.007,4.308,17.21,2.024,5.895,76.67,1.837,5.112,5.257,0.09259,18.83,5.387,3.143,0.008096,6.893,background,30/10/2017
0.07983,4.076,12.83,1510344405,2.693,2.891,1.692,5.154,15.55,1.875,4.688,110.4,3.036,4.736,3.169,0.1066,17.78,14.01,3.235,0.01059,9.07,background,30/10/2017
0.07317,4.327,27.39,1510349844,2.737,4.011,1.88,5.198,16.05,1.897,4.928,125.9,4.209,4.983,4.587,0.1001,18.56,31.6,3.338,0.00892,10.45,background,30/10/2017
0.07143,4.25,5.441,1510355250,2.807,1.777,2.158,6.334,16.15,2.066,5.248,77.32,1.913,4.719,6.002,0.1063,17.62,6.664,3.344,0.01198,6.402,background,30/10/2017
0.06383,4.489,15.21,1510360504,2.564,2.886,2.264,7.708,16.18,2.75,10.47,106.7,3.236,5.063,6.488,0.0928,18.73,19.74,3.337,0.009708,9.233,background,30/10/2017
0.07609,4.198,2.968,1510365770,2.911,1.524,2.32,7.82,16.16,2.235,6.035,73.73,1.777,4.781,7.666,0.1006,17.94,4.851,3.624,0.00989,6.15,background,30/10/2017
0.06977,4.212,9.699,1510371183,2.866,2.318,1.821,5.941,15.9,2.267,7.198,68.34,2.093,4.783,3.809,0.09366,17.73,6.758,3.533,0.007863,5.95,background,30/10/2017
0.08197,4.135,5.562,1510376643,2.919,1.94,1.4,5.7,15.36,1.608,3.025,77.34,2.08,4.689,2.108,0.1032,17.78,7.205,3.577,0.007631,6.459,background,30/10/2017
0.07612,4.252,18.41,1510382085,2.765,3.183,2.133,7.179,16,2.422,7.29,76.43,3.08,4.698,7.508,0.1001,17.61,17.61,3.54,0.008204,6.215,background,30/10/2017
0.07246,4.266,9.203,1510387476,2.779,2.246,1.79,5.237,15.97,2.138,6.845,102.2,2.898,4.87,3.294,0.1098,18.18,15.71,3.331,0.01264,8.14,background,30/10/2017
0.06757,4.162,1.907,1510392873,2.585,1.262,2.281,5.959,15.72,1.984,4.581,66.52,1.248,4.728,7.109,0.1062,17.61,1.921,3.356,0.01285,6.012,background,30/10/2017
0.06667,4.26,12.96,1510398282,2.806,2.691,2.259,4.504,16.01,2.12,5.855,102.4,2.372,5.002,7.031,0.1,18.75,9.131,3.195,0.009443,8.708,background,30/10/2017
0.07273,4.573,2.991,1510403685,2.814,1.406,1.629,5.102,16.71,1.614,3.906,76.23,1.384,4.933,3.078,0.1073,18.42,3.083,3.465,0.01042,6.738,background,30/10/2017
0.07143,4.256,13.02,1510409113,2.725,2.899,2.186,5.166,16.17,2.014,5.245,90.31,2.607,4.88,5.941,0.1027,18.17,10.38,3.381,0.01083,8.267,background,30/10/2017
0.07137,4.02,1.132,1510414514,2.883,1.076,1.944,5.688,15.13,2.004,5.602,61.15,1.29,4.571,4.168,0.1074,17.07,2.451,3.399,0.01259,5.09,background,30/10/2017
0.07692,4.184,14.25,1510419954,2.792,3.106,1.728,7.174,15.68,2.483,8.703,105.2,2.742,4.891,4.031,0.09672,18.17,11.65,3.522,0.0076,10.45,background,30/10/2017
0.07792,4.235,10.54,1510425333,2.851,2.317,1.909,5.154,16.21,1.721,3.174,74.01,2.362,4.721,4.765,0.1002,17.89,10.92,3.442,0.007804,6.058,background,30/10/2017
0.08209,4.098,6.802,1510430778,2.827,2.137,1.263,5.412,15.75,1.951,4.386,62.43,1.864,4.646,1.544,0.1004,17.29,5.112,3.454,0.006822,5.997,background,30/10/2017
0.07576,4.287,13.11,1510436181,2.955,2.751,2.244,6.232,16.33,1.782,3.631,80.08,2.071,4.771,7.455,0.1,18.15,7.588,3.64,0.009251,7.257,background,30/10/2017
0.07009,4.365,4.634,1510441609,2.624,1.76,1.902,5.412,16.47,2.287,7.462,86.42,1.488,5.094,4.922,0.09451,18.84,2.707,3.33,0.007741,7.854,background,30/10/2017
0.07792,4.251,6.114,1510447000,2.822,2.049,1.963,7.379,16.54,2.748,10.43,87.19,2.008,4.839,5.684,0.09817,18.15,5.503,3.516,0.008465,7.29,background,30/10/2017
0.08054,4.214,18.79,1510452415,2.572,3.236,1.979,5.056,15.89,1.949,5.054,93.21,2.933,4.815,4.914,0.1103,18.18,15,3.269,0.01181,8.468,background,30/10/2017
0.0676,4.284,8.362,1510457839,2.602,2.318,2.136,4.353,16.13,2.566,11.39,80.1,2.408,4.824,5.431,0.09663,17.86,9.917,3.043,0.01019,6.929,background,30/10/2017
0.07166,4.197,9.509,1510463242,2.77,2.521,1.82,5.992,16.07,2.449,9.513,78.13,2.388,4.773,3.884,0.1004,17.72,9.821,3.416,0.008614,7.413,background,30/10/2017
0.07692,4.248,17.87,1510468643,2.641,3.058,2.238,4.888,15.76,2.067,5.161,105.9,2.884,4.965,10.3,0.0957,18.52,14.74,3.206,0.00702,9.148,background,30/10/2017
0.07895,4.322,17.46,1510474097,2.611,3.148,1.605,7.214,15.99,2.016,4.477,138.2,2.62,5.13,3.027,0.1027,19.27,9.937,3.437,0.009407,11.56,background,30/10/2017
0.06383,4.484,16.6,1510479532,2.523,3.002,2.764,3.581,16.58,1.542,3.42,89.15,2.676,5.018,12.17,0.09439,18.66,13.52,3.024,0.01035,8.025,background,30/10/2017
0.07266,4.45,5.335,1510485014,2.673,1.737,2.27,5.322,16.35,1.942,4.861,61.23,1.249,4.84,7.484,0.09839,18.16,2.369,3.298,0.008969,5.717,background,30/10/2017
0.07173,4.336,7.607,1510490569,2.498,2.21,2.655,4.499,16.24,2.041,5.105,81.4,2.01,5.037,10.08,0.09359,18.68,5.944,3.1,0.009134,7.536,background,30/10/2017
0.07692,4.371,2.922,1510499724,2.587,1.488,1.739,4.419,16.66,1.75,3.589,69.82,1.526,4.863,3.789,0.09644,18.11,4.042,3.221,0.007491,6.342,background,30/10/2017
0.0625,4.547,4.129,1510505101,2.681,1.623,1.808,6.178,17.15,2.354,6.225,64.19,1.489,5.131,4.377,0.08706,18.95,3.261,3.334,0.006922,6.245,background,30/10/2017
0.06487,4.623,4.739,1510509728,2.673,1.776,1.634,5.63,17.03,2.125,6.3,78.2,1.722,5.1,3.258,0.08834,18.9,4.522,3.367,0.006314,6.977,background,30/10/2017
0.06416,4.183,4.013,1510532918,2.713,1.78,1.753,5.136,16.03,1.707,3.27,76.63,1.701,4.925,3.923,0.09008,18.39,4.027,3.397,0.007331,6.769,background,30/10/2017
0.0796,4.2,11.54,1510556840,2.818,2.644,1.647,7.584,16.43,1.975,4.045,83.37,2.345,4.774,2.676,0.1058,18.06,9.754,3.6,0.009658,7.545,background,30/10/2017
0.06299,4.366,5.449,1510562253,2.947,1.827,2.248,5.755,16.17,2.633,11.85,75.85,1.672,4.929,7.807,0.08706,18.32,3.892,3.453,0.007161,6.382,background,30/10/2017
0.07483,4.218,10.33,1510567642,2.901,2.67,1.653,7.136,16.1,2.349,7.071,89.82,2.257,4.972,3.854,0.09788,18.24,7.093,3.705,0.007738,9.416,background,30/10/2017
0.07407,4.322,10.4,1510573047,3.058,2.769,2.021,7.727,16.53,1.853,3.827,96.33,2.391,4.985,6.349,0.09423,18.75,7.561,3.888,0.007136,8.872,background,30/10/2017
0.08108,4.186,8.013,1510578450,2.808,1.934,1.864,7.638,16.45,1.94,4.992,73.33,2.541,4.579,4.448,0.1105,17.63,14.52,3.674,0.0106,5.737,background,30/10/2017
0.07447,4.216,10.77,1510583855,2.846,2.616,1.831,5.043,15.71,1.913,4.728,97.05,2.897,4.835,4.291,0.09972,18.06,12.74,3.464,0.008235,7.441,background,30/10/2017
0.06612,4.439,6.393,1510589257,2.637,1.901,1.912,5.311,16.99,2.089,5.676,83.47,1.904,5.014,5.077,0.09392,18.9,5.688,3.218,0.008044,6.525,background,30/10/2017
0.07263,4.219,4.078,1510593017,3.17,1.856,1.795,7.861,16.39,1.642,2.965,68.18,2.239,4.757,4.367,0.09439,18.05,6.675,4.029,0.007446,5.902,background,30/10/2017
0.07339,4.27,3.493,1510599565,2.982,1.612,1.281,6.023,15.91,1.783,3.809,78.55,1.722,4.903,1.861,0.09115,18.5,4.087,3.567,0.005645,6.132,background,30/10/2017
0.07609,4.499,23.15,1510604963,3.092,3.706,1.02,5.679,17.07,1.87,4.224,118.5,4.309,5.152,0.75,0.08988,19.46,32.9,3.646,0.00515,9.726,background,30/10/2017
0.07456,4.43,22.64,1510610377,2.789,3.608,1.379,6.68,16.73,2.28,6.726,114.7,3.32,5.16,2.075,0.09886,19.23,19.05,3.506,0.007043,10.14,background,30/10/2017
0.0678,4.468,4.567,1510615866,2.79,1.675,2.136,6.231,16.73,1.751,3.227,83.59,2.147,4.964,5.683,0.09423,18.64,8.909,3.508,0.008894,6.452,background,30/10/2017
0.06667,4.417,27.96,1510621335,2.707,3.863,1.836,4.942,16.25,1.841,3.905,111.7,3.754,5.031,4.504,0.09131,18.68,25.2,3.387,0.006854,9.526,background,30/10/2017
0.07273,4.257,7.822,1510626765,2.864,2.291,1.551,6.128,15.97,2.024,4.654,69.13,2.099,4.773,2.81,0.09732,17.84,6.778,3.493,0.007097,6.504,background,30/10/2017
0.07547,4.01,34.24,1510632195,2.784,4.774,1.782,6.59,15.6,2.212,6.316,127.1,3.977,4.871,4.159,0.1006,17.92,24.1,3.586,0.008047,13.79,background,30/10/2017
0.07071,4.248,27.18,1510637621,2.826,4.201,1.523,5.776,16.15,1.745,3.613,113.5,3.961,4.926,2.769,0.09412,18.53,25.55,3.549,0.006888,10.66,background,30/10/2017
0.08571,4.109,28.2,1510643029,3.109,3.852,1.442,5.589,15.7,1.382,1.956,92.44,3.551,4.644,2.389,0.1057,17.65,23.52,3.641,0.007828,7.486,background,30/10/2017
0.0737,4.302,4.818,1510648459,2.65,1.857,2.89,5.603,16.03,2.247,6.291,86.69,2.208,4.938,11.73,0.09273,18.32,8.042,3.355,0.009046,7.123,background,30/10/2017
0.07743,4.206,5.632,1510653855,2.911,1.825,1.832,4.88,15.87,1.625,3.384,76.1,1.561,4.828,4.806,0.102,17.98,3.474,3.469,0.008877,6.777,background,30/10/2017
0.07273,4.349,18.25,1510659258,2.864,3.044,2.07,6.663,16.22,2.204,5.281,68.8,2.389,4.741,6.32,0.09635,17.68,10.4,3.571,0.008081,6.494,background,30/10/2017
0.07772,4.215,7.927,1510664682,3.142,2.364,1.404,6.431,15.99,2.942,15.2,86.94,2.606,4.889,2.294,0.09504,18.29,10.73,3.686,0.006837,7.705,background,30/10/2017
0.06712,4.281,5.059,1510670078,2.856,1.902,2.005,5.536,16.06,2.089,5.025,81.49,2.163,4.989,5.939,0.0899,18.5,7.006,3.474,0.00695,7.03,background,30/10/2017
0.06667,4.481,4.961,1510675483,2.705,1.754,2.351,5.147,16.79,1.674,2.901,70.15,1.708,4.916,7.528,0.09599,18.56,4.472,3.435,0.009572,5.618,background,30/10/2017
0.06672,4.091,6.08,1510680889,3.049,2.071,1.496,5.585,15.83,1.599,2.626,75.03,2.303,4.704,2.608,0.09187,17.81,7.822,3.697,0.006274,6.094,background,30/10/2017
0.07742,4.081,4.292,1510685545,3.091,1.838,1.677,4.882,15.4,1.323,1.575,76.19,1.681,4.849,4.068,0.1009,18.13,3.608,3.609,0.008006,7.616,background,30/10/2017
0.06122,4.457,7.256,1510690187,2.718,2.122,1.786,4.605,16.57,1.963,4.784,71.11,1.599,4.948,3.746,0.08917,18.36,3.71,3.213,0.007731,6.86,background,30/10/2017
0.07018,4.201,8.783,1510695619,2.808,2.214,1.539,6.535,15.82,2.342,8.648,74.78,1.975,4.855,2.957,0.09479,18.02,6.729,3.596,0.00674,7.106,background,30/10/2017
0.08219,4.134,6.171,1510701078,2.8,2.079,1.613,5.656,15.44,2.148,5.621,76.42,1.971,4.794,4.037,0.09725,17.68,5.923,3.341,0.00736,6.883,background,30/10/2017
0.075,4.229,15.93,1510706500,2.765,2.834,2.197,5.569,16.06,2.372,7.973,69.99,2.187,4.777,7.364,0.09994,17.88,9.129,3.453,0.008769,6.894,background,30/10/2017
0.06944,4.302,4.42,1510711904,2.917,1.669,1.669,4.657,15.9,1.612,3.184,68.24,1.533,4.914,3.654,0.09044,18.11,3.614,3.464,0.006719,6.493,background,30/10/2017
0.06275,4.181,10.25,1510717329,2.572,2.525,1.694,4.678,15.92,2.25,6.58,76.9,2.318,4.884,3.23,0.08933,18.07,8.908,3.209,0.007017,7.19,background,30/10/2017
0.07,4.183,12.65,1510722740,2.818,2.761,1.753,6.206,15.84,2.166,5.435,74.17,2.758,4.878,4.555,0.08975,18.12,13.23,3.51,0.006449,7.109,background,30/10/2017
0.06575,4.328,5.202,1510728131,2.862,1.926,2.177,6.287,16.22,2.194,5.267,88.5,2.175,4.87,6.54,0.09529,18.16,7.448,3.57,0.008517,7.186,background,30/10/2017
0.07692,4.141,8.073,1510733577,3.389,2.318,1.626,6.096,15.68,1.712,3.843,62.96,2.091,4.672,3.078,0.09436,17.43,6.657,3.931,0.006373,6.333,background,30/10/2017
0.07692,4.072,5.146,1510738964,2.78,2,1.812,6.535,15.35,1.873,4.021,80.43,1.791,4.804,4.143,0.1032,17.66,4.213,3.546,0.008889,7.888,background,30/10/2017
0.075,4.056,6.235,1510744431,2.835,2.113,1.537,6.488,15.4,2.747,10.07,67.94,2.407,4.62,2.911,0.09527,17.4,8.016,3.485,0.006812,5.662,background,30/10/2017
0.08108,4.121,8.201,1510749850,2.978,2.283,0.9631,6.898,15.77,1.72,3.382,59.59,1.633,4.657,0.2822,0.09836,17.69,3.854,3.761,0.006251,5.846,background,30/10/2017
0.08448,3.956,3.077,1510755244,2.919,1.635,1.79,6.15,15.75,1.95,4.852,60.33,1.653,4.597,5.727,0.1012,17.34,3.741,3.623,0.007047,5.41,background,30/10/2017
0.08235,4.303,4.108,1510760616,3.168,1.71,1.706,4.88,16.29,1.61,3.556,77.87,1.857,4.849,4.999,0.09932,18.26,5.382,3.623,0.007581,6.509,background,30/10/2017
0.0876,4.045,9.202,1510766031,3.097,2.404,1.33,6.903,15.53,2.221,5.908,68.84,2.713,4.621,3.588,0.1002,17.54,13.69,3.828,0.005378,5.548,background,30/10/2017
0.07111,4.17,3.338,1510771461,3.018,1.584,2.435,6.986,15.69,2.892,15.05,82.59,1.856,4.799,9.361,0.09523,18.11,4.617,3.659,0.008444,5.971,background,30/10/2017
0.08023,4.233,3.848,1510776433,2.851,1.545,1.802,6.158,15.93,2.187,5.909,62.36,1.323,4.661,4.126,0.1015,17.39,2.51,3.532,0.007968,5.582,background,30/10/2017
0.07317,4.231,5.285,1510781413,2.863,1.924,1.7,5.555,15.52,1.879,4.29,72.18,1.749,4.835,4.522,0.09281,17.97,4.373,3.48,0.0069,6.726,background,30/10/2017
0.07986,4.077,6.391,1510786808,3.008,2.097,2.175,4.468,15.53,1.482,2.596,77.64,2.117,4.761,8.524,0.1048,18.08,6.404,3.535,0.008659,6.541,background,30/10/2017
0.06795,4.249,4.364,1510792233,2.823,1.797,1.255,6.936,15.95,1.829,3.055,75.05,1.834,4.842,1.562,0.08931,18.34,4.39,3.635,0.005792,6.068,background,30/10/2017
0.07009,4.215,3.318,1510797691,3.094,1.626,2.035,5.688,15.95,1.795,4.209,65.2,1.711,4.843,7.333,0.09089,17.91,4.323,3.642,0.006483,5.686,background,30/10/2017
0.06803,4.268,9.667,1510803154,2.98,2.27,2.205,6.107,16.91,2.4,10.21,68.08,2.219,4.974,7.105,0.09598,18.4,9.807,3.58,0.008823,6.982,background,30/10/2017
0.08927,4.051,7.187,1510808559,2.913,2.259,1.298,5.431,15.27,2.259,7.647,67.53,2.078,4.542,2.282,0.1079,17.4,6.186,3.457,0.007052,5.946,background,30/10/2017
