Date__(UT)__HR:MN,delta,deldot,Timestamp,Type
2017-Dec-09 07:44,0.98490186,-0.4498245,1512801840,Trackings
2017-Dec-09 07:45,0.98490168,-0.4490942,1512801900,Trackings
2017-Dec-09 07:46,0.9849015,-0.4483593,1512801960,Trackings
2017-Dec-09 07:47,0.98490132,-0.4476198,1512802020,Trackings
2017-Dec-09 07:48,0.98490114,-0.4468756,1512802080,Trackings
2017-Dec-09 07:49,0.98490096,-0.4461268,1512802140,Trackings
2017-Dec-09 07:50,0.98490079,-0.4453734,1512802200,Trackings
2017-Dec-09 07:51,0.98490061,-0.4446154,1512802260,Trackings
2017-Dec-09 07:52,0.98490043,-0.4438529,1512802320,Trackings
2017-Dec-09 07:53,0.98490025,-0.4430858,1512802380,Trackings
2017-Dec-09 07:54,0.98490007,-0.4423141,1512802440,Trackings
2017-Dec-09 07:55,0.9848999,-0.441538,1512802500,Trackings
2017-Dec-09 07:56,0.98489972,-0.4407573,1512802560,Trackings
2017-Dec-09 07:57,0.98489954,-0.4399721,1512802620,Trackings
2017-Dec-09 07:58,0.98489937,-0.4391824,1512802680,Trackings
2017-Dec-09 07:59,0.98489919,-0.4383882,1512802740,Trackings
2017-Dec-09 08:00,0.98489902,-0.4375896,1512802800,Trackings
2017-Dec-09 08:01,0.98489884,-0.4367866,1512802860,Trackings
2017-Dec-09 08:02,0.98489866,-0.4359791,1512802920,Trackings
2017-Dec-09 08:03,0.98489849,-0.4351672,1512802980,Trackings
2017-Dec-09 08:04,0.98489832,-0.434351,1512803040,Trackings
2017-Dec-09 08:05,0.98489814,-0.4335303,1512803100,Trackings
2017-Dec-09 08:06,0.98489797,-0.4327053,1512803160,Trackings
2017-Dec-09 08:07,0.98489779,-0.4318759,1512803220,Trackings
2017-Dec-09 08:08,0.98489762,-0.4310422,1512803280,Trackings
2017-Dec-09 08:09,0.98489745,-0.4302042,1512803340,Trackings
2017-Dec-09 08:10,0.98489728,-0.4293619,1512803400,Trackings
2017-Dec-09 08:11,0.9848971,-0.4285153,1512803460,Trackings
2017-Dec-09 08:12,0.98489693,-0.4276644,1512803520,Trackings
2017-Dec-09 08:13,0.98489676,-0.4268093,1512803580,Trackings
2017-Dec-09 08:14,0.98489659,-0.42595,1512803640,Trackings
2017-Dec-09 08:15,0.98489642,-0.4250864,1512803700,Trackings
2017-Dec-09 08:16,0.98489625,-0.4242186,1512803760,Trackings
2017-Dec-09 08:17,0.98489608,-0.4233467,1512803820,Trackings
2017-Dec-09 08:18,0.98489591,-0.4224705,1512803880,Trackings
2017-Dec-09 08:19,0.98489574,-0.4215902,1512803940,Trackings
2017-Dec-09 08:20,0.98489557,-0.4207058,1512804000,Trackings
2017-Dec-09 08:21,0.9848954,-0.4198173,1512804060,Trackings
2017-Dec-09 08:22,0.98489523,-0.4189246,1512804120,Trackings
2017-Dec-09 08:23,0.98489507,-0.4180279,1512804180,Trackings
2017-Dec-09 08:24,0.9848949,-0.4171271,1512804240,Trackings
2017-Dec-09 08:25,0.98489473,-0.4162222,1512804300,Trackings
2017-Dec-09 08:26,0.98489457,-0.4153133,1512804360,Trackings
2017-Dec-09 08:27,0.9848944,-0.4144004,1512804420,Trackings
2017-Dec-09 08:28,0.98489423,-0.4134834,1512804480,Trackings
2017-Dec-09 08:29,0.98489407,-0.4125625,1512804540,Trackings
2017-Dec-09 08:30,0.9848939,-0.4116377,1512804600,Trackings
2017-Dec-09 08:31,0.98489374,-0.4107089,1512804660,Trackings
2017-Dec-09 08:32,0.98489357,-0.4097761,1512804720,Trackings
2017-Dec-09 08:33,0.98489341,-0.4088394,1512804780,Trackings
2017-Dec-09 08:34,0.98489324,-0.4078989,1512804840,Trackings
2017-Dec-09 08:35,0.98489308,-0.4069544,1512804900,Trackings
2017-Dec-09 08:36,0.98489292,-0.4060061,1512804960,Trackings
2017-Dec-09 08:37,0.98489276,-0.405054,1512805020,Trackings
2017-Dec-09 08:38,0.98489259,-0.404098,1512805080,Trackings
2017-Dec-09 08:39,0.98489243,-0.4031382,1512805140,Trackings
2017-Dec-09 08:40,0.98489227,-0.4021747,1512805200,Trackings
2017-Dec-09 08:41,0.98489211,-0.4012073,1512805260,Trackings
2017-Dec-09 08:42,0.98489195,-0.4002362,1512805320,Trackings
2017-Dec-09 08:43,0.98489179,-0.3992614,1512805380,Trackings
2017-Dec-09 08:44,0.98489163,-0.3982829,1512805440,Trackings
2017-Dec-09 08:45,0.98489147,-0.3973006,1512805500,Trackings
2017-Dec-09 08:46,0.98489131,-0.3963147,1512805560,Trackings
2017-Dec-09 08:47,0.98489115,-0.3953251,1512805620,Trackings
2017-Dec-09 08:48,0.98489099,-0.3943319,1512805680,Trackings
2017-Dec-09 08:49,0.98489083,-0.3933351,1512805740,Trackings
2017-Dec-09 08:50,0.98489068,-0.3923347,1512805800,Trackings
2017-Dec-09 08:51,0.98489052,-0.3913306,1512805860,Trackings
2017-Dec-09 08:52,0.98489036,-0.390323,1512805920,Trackings
2017-Dec-09 08:53,0.98489021,-0.3893119,1512805980,Trackings
2017-Dec-09 08:54,0.98489005,-0.3882972,1512806040,Trackings
2017-Dec-09 08:55,0.9848899,-0.3872791,1512806100,Trackings
2017-Dec-09 08:56,0.98488974,-0.3862574,1512806160,Trackings
2017-Dec-09 08:57,0.98488959,-0.3852323,1512806220,Trackings
2017-Dec-09 08:58,0.98488943,-0.3842037,1512806280,Trackings
2017-Dec-09 08:59,0.98488928,-0.3831717,1512806340,Trackings
2017-Dec-09 09:00,0.98488912,-0.3821363,1512806400,Trackings
2017-Dec-09 09:01,0.98488897,-0.3810975,1512806460,Trackings
2017-Dec-09 09:02,0.98488882,-0.3800553,1512806520,Trackings
2017-Dec-09 09:03,0.98488867,-0.3790097,1512806580,Trackings
2017-Dec-09 09:04,0.98488851,-0.3779609,1512806640,Trackings
2017-Dec-09 09:05,0.98488836,-0.3769087,1512806700,Trackings
2017-Dec-11 07:27,0.9846784,-0.4457726,1512973620,Trackings
2017-Dec-11 07:28,0.98467823,-0.4451295,1512973680,Trackings
2017-Dec-11 07:29,0.98467805,-0.4444816,1512973740,Trackings
2017-Dec-11 07:30,0.98467787,-0.4438287,1512973800,Trackings
2017-Dec-11 07:31,0.98467769,-0.443171,1512973860,Trackings
2017-Dec-11 07:32,0.98467751,-0.4425085,1512973920,Trackings
2017-Dec-11 07:33,0.98467734,-0.4418411,1512973980,Trackings
2017-Dec-11 07:34,0.98467716,-0.4411689,1512974040,Trackings
2017-Dec-11 07:35,0.98467698,-0.4404919,1512974100,Trackings
2017-Dec-11 07:36,0.98467681,-0.4398101,1512974160,Trackings
2017-Dec-11 07:37,0.98467663,-0.4391235,1512974220,Trackings
2017-Dec-11 07:38,0.98467645,-0.4384321,1512974280,Trackings
2017-Dec-11 07:39,0.98467628,-0.437736,1512974340,Trackings
2017-Dec-11 07:40,0.9846761,-0.4370352,1512974400,Trackings
2017-Dec-11 07:41,0.98467593,-0.4363296,1512974460,Trackings
2017-Dec-11 07:42,0.98467575,-0.4356193,1512974520,Trackings
2017-Dec-11 07:43,0.98467558,-0.4349042,1512974580,Trackings
2017-Dec-11 07:44,0.9846754,-0.4341845,1512974640,Trackings
2017-Dec-11 07:45,0.98467523,-0.4334602,1512974700,Trackings
2017-Dec-11 07:46,0.98467506,-0.4327311,1512974760,Trackings
2017-Dec-11 07:47,0.98467488,-0.4319974,1512974820,Trackings
2017-Dec-11 07:48,0.98467471,-0.4312591,1512974880,Trackings
2017-Dec-11 07:49,0.98467454,-0.4305161,1512974940,Trackings
2017-Dec-11 07:50,0.98467436,-0.4297686,1512975000,Trackings
2017-Dec-11 07:51,0.98467419,-0.4290164,1512975060,Trackings
2017-Dec-11 07:52,0.98467402,-0.4282597,1512975120,Trackings
2017-Dec-11 07:53,0.98467385,-0.4274984,1512975180,Trackings
2017-Dec-11 07:54,0.98467368,-0.4267325,1512975240,Trackings
2017-Dec-11 07:55,0.98467351,-0.4259621,1512975300,Trackings
2017-Dec-11 07:56,0.98467334,-0.4251872,1512975360,Trackings
2017-Dec-11 07:57,0.98467317,-0.4244078,1512975420,Trackings
2017-Dec-11 07:58,0.984673,-0.4236239,1512975480,Trackings
2017-Dec-11 07:59,0.98467283,-0.4228355,1512975540,Trackings
2017-Dec-11 08:00,0.98467266,-0.4220426,1512975600,Trackings
2017-Dec-11 08:01,0.98467249,-0.4212453,1512975660,Trackings
2017-Dec-11 08:02,0.98467232,-0.4204436,1512975720,Trackings
2017-Dec-11 08:03,0.98467215,-0.4196374,1512975780,Trackings
2017-Dec-11 08:04,0.98467198,-0.4188269,1512975840,Trackings
2017-Dec-11 08:05,0.98467181,-0.4180119,1512975900,Trackings
2017-Dec-11 08:06,0.98467165,-0.4171926,1512975960,Trackings
2017-Dec-11 08:07,0.98467148,-0.4163689,1512976020,Trackings
2017-Dec-11 08:08,0.98467131,-0.4155409,1512976080,Trackings
2017-Dec-11 08:09,0.98467115,-0.4147086,1512976140,Trackings
2017-Dec-11 08:10,0.98467098,-0.4138719,1512976200,Trackings
2017-Dec-11 08:11,0.98467081,-0.413031,1512976260,Trackings
2017-Dec-11 08:12,0.98467065,-0.4121858,1512976320,Trackings
2017-Dec-11 08:13,0.98467048,-0.4113363,1512976380,Trackings
2017-Dec-11 08:14,0.98467032,-0.4104826,1512976440,Trackings
2017-Dec-11 08:15,0.98467015,-0.4096246,1512976500,Trackings
2017-Dec-11 08:16,0.98466999,-0.4087624,1512976560,Trackings
2017-Dec-11 08:17,0.98466983,-0.4078961,1512976620,Trackings
2017-Dec-11 08:18,0.98466966,-0.4070255,1512976680,Trackings
2017-Dec-11 08:19,0.9846695,-0.4061508,1512976740,Trackings
2017-Dec-11 08:20,0.98466934,-0.405272,1512976800,Trackings
2017-Dec-11 08:21,0.98466917,-0.404389,1512976860,Trackings
2017-Dec-11 08:22,0.98466901,-0.4035019,1512976920,Trackings
2017-Dec-11 08:23,0.98466885,-0.4026107,1512976980,Trackings
2017-Dec-11 08:24,0.98466869,-0.4017154,1512977040,Trackings
2017-Dec-11 08:25,0.98466853,-0.400816,1512977100,Trackings
2017-Dec-11 08:26,0.98466837,-0.3999127,1512977160,Trackings
2017-Dec-11 08:27,0.98466821,-0.3990052,1512977220,Trackings
2017-Dec-11 08:28,0.98466805,-0.3980938,1512977280,Trackings
2017-Dec-11 08:29,0.98466789,-0.3971784,1512977340,Trackings
2017-Dec-11 08:30,0.98466773,-0.396259,1512977400,Trackings
2017-Dec-11 08:31,0.98466757,-0.3953356,1512977460,Trackings
2017-Dec-11 08:32,0.98466741,-0.3944083,1512977520,Trackings
2017-Dec-11 08:33,0.98466725,-0.3934771,1512977580,Trackings
2017-Dec-11 08:34,0.9846671,-0.3925419,1512977640,Trackings
2017-Dec-11 08:35,0.98466694,-0.3916029,1512977700,Trackings
2017-Dec-11 08:36,0.98466678,-0.39066,1512977760,Trackings
2017-Dec-11 08:37,0.98466663,-0.3897132,1512977820,Trackings
2017-Dec-11 08:38,0.98466647,-0.3887626,1512977880,Trackings
2017-Dec-11 08:39,0.98466631,-0.3878082,1512977940,Trackings
2017-Dec-11 08:40,0.98466616,-0.38685,1512978000,Trackings
2017-Dec-11 08:41,0.984666,-0.385888,1512978060,Trackings
2017-Dec-11 08:42,0.98466585,-0.3849222,1512978120,Trackings
2017-Dec-11 08:43,0.9846657,-0.3839527,1512978180,Trackings
2017-Dec-11 08:44,0.98466554,-0.3829795,1512978240,Trackings
2017-Dec-11 08:45,0.98466539,-0.3820026,1512978300,Trackings
2017-Dec-11 08:46,0.98466523,-0.3810219,1512978360,Trackings
2017-Dec-11 08:47,0.98466508,-0.3800376,1512978420,Trackings
2017-Dec-11 08:48,0.98466493,-0.3790497,1512978480,Trackings
2017-Dec-11 08:49,0.98466478,-0.3780581,1512978540,Trackings
2017-Dec-11 08:50,0.98466463,-0.3770629,1512978600,Trackings
2017-Dec-11 08:51,0.98466448,-0.3760641,1512978660,Trackings
2017-Dec-11 08:52,0.98466433,-0.3750617,1512978720,Trackings
2017-Dec-11 08:53,0.98466417,-0.3740557,1512978780,Trackings
2017-Dec-11 08:54,0.98466403,-0.3730463,1512978840,Trackings
2017-Dec-11 08:55,0.98466388,-0.3720333,1512978900,Trackings
2017-Dec-11 08:56,0.98466373,-0.3710167,1512978960,Trackings
2017-Dec-11 08:57,0.98466358,-0.3699968,1512979020,Trackings
2017-Dec-11 08:58,0.98466343,-0.3689733,1512979080,Trackings
2017-Dec-11 08:59,0.98466328,-0.3679464,1512979140,Trackings
2017-Dec-11 09:00,0.98466313,-0.3669161,1512979200,Trackings
2017-Dec-10 07:26,0.98478956,-0.4540481,1512887160,Trackings
2017-Dec-10 07:27,0.98478938,-0.4534069,1512887220,Trackings
2017-Dec-10 07:28,0.9847892,-0.4527609,1512887280,Trackings
2017-Dec-10 07:29,0.98478902,-0.45211,1512887340,Trackings
2017-Dec-10 07:30,0.98478884,-0.4514542,1512887400,Trackings
2017-Dec-10 07:31,0.98478866,-0.4507935,1512887460,Trackings
2017-Dec-10 07:32,0.98478847,-0.450128,1512887520,Trackings
2017-Dec-10 07:33,0.98478829,-0.4494577,1512887580,Trackings
2017-Dec-10 07:34,0.98478811,-0.4487826,1512887640,Trackings
2017-Dec-10 07:35,0.98478793,-0.4481026,1512887700,Trackings
2017-Dec-10 07:36,0.98478775,-0.4474179,1512887760,Trackings
2017-Dec-10 07:37,0.98478758,-0.4467284,1512887820,Trackings
2017-Dec-10 07:38,0.9847874,-0.4460341,1512887880,Trackings
2017-Dec-10 07:39,0.98478722,-0.445335,1512887940,Trackings
2017-Dec-10 07:40,0.98478704,-0.4446312,1512888000,Trackings
2017-Dec-10 07:41,0.98478686,-0.4439227,1512888060,Trackings
2017-Dec-10 07:42,0.98478668,-0.4432095,1512888120,Trackings
2017-Dec-10 07:43,0.98478651,-0.4424916,1512888180,Trackings
2017-Dec-10 07:44,0.98478633,-0.4417689,1512888240,Trackings
2017-Dec-10 07:45,0.98478615,-0.4410416,1512888300,Trackings
2017-Dec-10 07:46,0.98478597,-0.4403097,1512888360,Trackings
2017-Dec-10 07:47,0.9847858,-0.4395731,1512888420,Trackings
2017-Dec-10 07:48,0.98478562,-0.4388319,1512888480,Trackings
2017-Dec-10 07:49,0.98478545,-0.438086,1512888540,Trackings
2017-Dec-10 07:50,0.98478527,-0.4373355,1512888600,Trackings
2017-Dec-10 07:51,0.9847851,-0.4365805,1512888660,Trackings
2017-Dec-10 07:52,0.98478492,-0.4358209,1512888720,Trackings
2017-Dec-10 07:53,0.98478475,-0.4350567,1512888780,Trackings
2017-Dec-10 07:54,0.98478457,-0.434288,1512888840,Trackings
2017-Dec-10 07:55,0.9847844,-0.4335147,1512888900,Trackings
2017-Dec-10 07:56,0.98478422,-0.4327369,1512888960,Trackings
2017-Dec-10 07:57,0.98478405,-0.4319546,1512889020,Trackings
2017-Dec-10 07:58,0.98478388,-0.4311678,1512889080,Trackings
2017-Dec-10 07:59,0.9847837,-0.4303766,1512889140,Trackings
2017-Dec-10 08:00,0.98478353,-0.4295809,1512889200,Trackings
2017-Dec-10 08:01,0.98478336,-0.4287807,1512889260,Trackings
2017-Dec-10 08:02,0.98478319,-0.4279762,1512889320,Trackings
2017-Dec-10 08:03,0.98478302,-0.4271672,1512889380,Trackings
2017-Dec-10 08:04,0.98478285,-0.4263538,1512889440,Trackings
2017-Dec-10 08:05,0.98478267,-0.425536,1512889500,Trackings
2017-Dec-10 08:06,0.9847825,-0.4247139,1512889560,Trackings
2017-Dec-10 08:07,0.98478233,-0.4238874,1512889620,Trackings
2017-Dec-10 08:08,0.98478216,-0.4230565,1512889680,Trackings
2017-Dec-10 08:09,0.98478199,-0.4222214,1512889740,Trackings
2017-Dec-10 08:10,0.98478183,-0.4213819,1512889800,Trackings
2017-Dec-10 08:11,0.98478166,-0.4205382,1512889860,Trackings
2017-Dec-10 08:12,0.98478149,-0.4196902,1512889920,Trackings
2017-Dec-10 08:13,0.98478132,-0.4188379,1512889980,Trackings
2017-Dec-10 08:14,0.98478115,-0.4179814,1512890040,Trackings
2017-Dec-10 08:15,0.98478098,-0.4171206,1512890100,Trackings
2017-Dec-10 08:16,0.98478082,-0.4162557,1512890160,Trackings
2017-Dec-10 08:17,0.98478065,-0.4153865,1512890220,Trackings
2017-Dec-10 08:18,0.98478048,-0.4145132,1512890280,Trackings
2017-Dec-10 08:19,0.98478032,-0.4136357,1512890340,Trackings
2017-Dec-10 08:20,0.98478015,-0.4127541,1512890400,Trackings
2017-Dec-10 08:21,0.98477999,-0.4118684,1512890460,Trackings
2017-Dec-10 08:22,0.98477982,-0.4109785,1512890520,Trackings
2017-Dec-10 08:23,0.98477966,-0.4100846,1512890580,Trackings
2017-Dec-10 08:24,0.98477949,-0.4091866,1512890640,Trackings
2017-Dec-10 08:25,0.98477933,-0.4082845,1512890700,Trackings
2017-Dec-10 08:26,0.98477917,-0.4073784,1512890760,Trackings
2017-Dec-10 08:27,0.984779,-0.4064682,1512890820,Trackings
2017-Dec-10 08:28,0.98477884,-0.4055541,1512890880,Trackings
2017-Dec-10 08:29,0.98477868,-0.4046359,1512890940,Trackings
2017-Dec-10 08:30,0.98477851,-0.4037138,1512891000,Trackings
2017-Dec-10 08:31,0.98477835,-0.4027878,1512891060,Trackings
2017-Dec-10 08:32,0.98477819,-0.4018578,1512891120,Trackings
2017-Dec-10 08:33,0.98477803,-0.4009238,1512891180,Trackings
2017-Dec-10 08:34,0.98477787,-0.399986,1512891240,Trackings
2017-Dec-10 08:35,0.98477771,-0.3990443,1512891300,Trackings
2017-Dec-10 08:36,0.98477755,-0.3980987,1512891360,Trackings
2017-Dec-10 08:37,0.98477739,-0.3971493,1512891420,Trackings
2017-Dec-10 08:38,0.98477723,-0.3961961,1512891480,Trackings
2017-Dec-10 08:39,0.98477707,-0.395239,1512891540,Trackings
2017-Dec-10 08:40,0.98477691,-0.3942781,1512891600,Trackings
2017-Dec-10 08:41,0.98477676,-0.3933135,1512891660,Trackings
2017-Dec-10 08:42,0.9847766,-0.3923451,1512891720,Trackings
2017-Dec-10 08:43,0.98477644,-0.391373,1512891780,Trackings
2017-Dec-10 08:44,0.98477628,-0.3903971,1512891840,Trackings
2017-Dec-10 08:45,0.98477613,-0.3894175,1512891900,Trackings
2017-Dec-10 08:46,0.98477597,-0.3884343,1512891960,Trackings
2017-Dec-10 08:47,0.98477582,-0.3874474,1512892020,Trackings
2017-Dec-10 08:48,0.98477566,-0.3864568,1512892080,Trackings
2017-Dec-10 08:49,0.98477551,-0.3854626,1512892140,Trackings
2017-Dec-10 08:50,0.98477535,-0.3844649,1512892200,Trackings
2017-Dec-10 08:51,0.9847752,-0.3834635,1512892260,Trackings
2017-Dec-10 08:52,0.98477505,-0.3824585,1512892320,Trackings
2017-Dec-10 08:53,0.98477489,-0.38145,1512892380,Trackings
2017-Dec-10 08:54,0.98477474,-0.380438,1512892440,Trackings
2017-Dec-10 08:55,0.98477459,-0.3794224,1512892500,Trackings
2017-Dec-10 08:56,0.98477443,-0.3784034,1512892560,Trackings
2017-Dec-10 08:57,0.98477428,-0.3773808,1512892620,Trackings
2017-Dec-10 08:58,0.98477413,-0.3763548,1512892680,Trackings
2017-Dec-10 08:59,0.98477398,-0.3753254,1512892740,Trackings
2017-Dec-10 09:00,0.98477383,-0.3742926,1512892800,Trackings
2017-Dec-10 09:01,0.98477368,-0.3732564,1512892860,Trackings
2017-Dec-12 07:28,0.98457162,-0.4379146,1513060080,Trackings
2017-Dec-12 07:29,0.98457144,-0.4372695,1513060140,Trackings
2017-Dec-12 07:30,0.98457127,-0.4366196,1513060200,Trackings
2017-Dec-12 07:31,0.98457109,-0.4359648,1513060260,Trackings
2017-Dec-12 07:32,0.98457092,-0.4353052,1513060320,Trackings
2017-Dec-12 07:33,0.98457074,-0.4346407,1513060380,Trackings
2017-Dec-12 07:34,0.98457057,-0.4339714,1513060440,Trackings
2017-Dec-12 07:35,0.9845704,-0.4332973,1513060500,Trackings
2017-Dec-12 07:36,0.98457022,-0.4326183,1513060560,Trackings
2017-Dec-12 07:37,0.98457005,-0.4319346,1513060620,Trackings
2017-Dec-12 07:38,0.98456988,-0.4312462,1513060680,Trackings
2017-Dec-12 07:39,0.9845697,-0.4305529,1513060740,Trackings
2017-Dec-12 07:40,0.98456953,-0.429855,1513060800,Trackings
2017-Dec-12 07:41,0.98456936,-0.4291522,1513060860,Trackings
2017-Dec-12 07:42,0.98456919,-0.4284448,1513060920,Trackings
2017-Dec-12 07:43,0.98456902,-0.4277326,1513060980,Trackings
2017-Dec-12 07:44,0.98456884,-0.4270158,1513061040,Trackings
2017-Dec-12 07:45,0.98456867,-0.4262943,1513061100,Trackings
2017-Dec-12 07:46,0.9845685,-0.4255681,1513061160,Trackings
2017-Dec-12 07:47,0.98456833,-0.4248372,1513061220,Trackings
2017-Dec-12 07:48,0.98456816,-0.4241017,1513061280,Trackings
2017-Dec-12 07:49,0.98456799,-0.4233616,1513061340,Trackings
2017-Dec-12 07:50,0.98456782,-0.4226169,1513061400,Trackings
2017-Dec-12 07:51,0.98456765,-0.4218676,1513061460,Trackings
2017-Dec-12 07:52,0.98456748,-0.4211137,1513061520,Trackings
2017-Dec-12 07:53,0.98456731,-0.4203552,1513061580,Trackings
2017-Dec-12 07:54,0.98456715,-0.4195922,1513061640,Trackings
2017-Dec-12 07:55,0.98456698,-0.4188246,1513061700,Trackings
2017-Dec-12 07:56,0.98456681,-0.4180525,1513061760,Trackings
2017-Dec-12 07:57,0.98456664,-0.4172759,1513061820,Trackings
2017-Dec-12 07:58,0.98456648,-0.4164948,1513061880,Trackings
2017-Dec-12 07:59,0.98456631,-0.4157092,1513061940,Trackings
2017-Dec-12 08:00,0.98456614,-0.4149191,1513062000,Trackings
2017-Dec-12 08:01,0.98456598,-0.4141246,1513062060,Trackings
2017-Dec-12 08:02,0.98456581,-0.4133257,1513062120,Trackings
2017-Dec-12 08:03,0.98456564,-0.4125223,1513062180,Trackings
2017-Dec-12 08:04,0.98456548,-0.4117145,1513062240,Trackings
2017-Dec-12 08:05,0.98456531,-0.4109024,1513062300,Trackings
2017-Dec-12 08:06,0.98456515,-0.4100858,1513062360,Trackings
2017-Dec-12 08:07,0.98456498,-0.4092649,1513062420,Trackings
2017-Dec-12 08:08,0.98456482,-0.4084397,1513062480,Trackings
2017-Dec-12 08:09,0.98456466,-0.4076101,1513062540,Trackings
2017-Dec-12 08:10,0.98456449,-0.4067762,1513062600,Trackings
2017-Dec-12 08:11,0.98456433,-0.405938,1513062660,Trackings
2017-Dec-12 08:12,0.98456417,-0.4050955,1513062720,Trackings
2017-Dec-12 08:13,0.98456401,-0.4042488,1513062780,Trackings
2017-Dec-12 08:14,0.98456384,-0.4033978,1513062840,Trackings
2017-Dec-12 08:15,0.98456368,-0.4025425,1513062900,Trackings
2017-Dec-12 08:16,0.98456352,-0.4016831,1513062960,Trackings
2017-Dec-12 08:17,0.98456336,-0.4008194,1513063020,Trackings
2017-Dec-12 08:18,0.9845632,-0.3999516,1513063080,Trackings
2017-Dec-12 08:19,0.98456304,-0.3990796,1513063140,Trackings
2017-Dec-12 08:20,0.98456288,-0.3982034,1513063200,Trackings
2017-Dec-12 08:21,0.98456272,-0.3973231,1513063260,Trackings
2017-Dec-12 08:22,0.98456256,-0.3964387,1513063320,Trackings
2017-Dec-12 08:23,0.9845624,-0.3955502,1513063380,Trackings
2017-Dec-12 08:24,0.98456224,-0.3946576,1513063440,Trackings
2017-Dec-12 08:25,0.98456209,-0.3937609,1513063500,Trackings
2017-Dec-12 08:26,0.98456193,-0.3928602,1513063560,Trackings
2017-Dec-12 08:27,0.98456177,-0.3919555,1513063620,Trackings
2017-Dec-12 08:28,0.98456161,-0.3910467,1513063680,Trackings
2017-Dec-12 08:29,0.98456146,-0.3901339,1513063740,Trackings
2017-Dec-12 08:30,0.9845613,-0.3892171,1513063800,Trackings
2017-Dec-12 08:31,0.98456114,-0.3882964,1513063860,Trackings
2017-Dec-12 08:32,0.98456099,-0.3873717,1513063920,Trackings
2017-Dec-12 08:33,0.98456083,-0.3864431,1513063980,Trackings
2017-Dec-12 08:34,0.98456068,-0.3855106,1513064040,Trackings
2017-Dec-12 08:35,0.98456052,-0.3845742,1513064100,Trackings
2017-Dec-12 08:36,0.98456037,-0.3836339,1513064160,Trackings
2017-Dec-12 08:37,0.98456022,-0.3826897,1513064220,Trackings
2017-Dec-12 08:38,0.98456006,-0.3817417,1513064280,Trackings
2017-Dec-12 08:39,0.98455991,-0.3807899,1513064340,Trackings
2017-Dec-12 08:40,0.98455976,-0.3798343,1513064400,Trackings
2017-Dec-12 08:41,0.98455961,-0.3788748,1513064460,Trackings
2017-Dec-12 08:42,0.98455945,-0.3779116,1513064520,Trackings
2017-Dec-12 08:43,0.9845593,-0.3769447,1513064580,Trackings
2017-Dec-12 08:44,0.98455915,-0.375974,1513064640,Trackings
2017-Dec-12 08:45,0.984559,-0.3749996,1513064700,Trackings
2017-Dec-12 08:46,0.98455885,-0.3740215,1513064760,Trackings
2017-Dec-12 08:47,0.9845587,-0.3730398,1513064820,Trackings
